resets.sent.a2b,ack.pkts.sent.a2b,pure.acks.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.a2b,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.b2a,abs.downlinkdelay.min,abs.downlinkdelay.25.,abs.downlinkdelay.50.,abs.downlinkdelay.max,abs.uplinkdelay.min,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.avg,abs.cwin.75.,abs.cwin.max,abs.rwin.25.,abs.rwin.50.,abs.rwin.75.,abs.rwin.max,abs.winratio.min,abs.winratio.25.,abs.winratio.50.,abs.winratio.avg,abs.winratio.75.,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.50.,abs.idletime.avg,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25.,abs.segmentsizes.50.,abs.segmentsizes.max,abs.packetlost.sum,abs.instanttp.min,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
137.0,14078.0,52.0,0.0,241.0,0.0,651620.0,287.0,59684.0,232.0,4.0,231.0,40044544.0,1638400.0,36778881.0,2062769.0,5.0,5.0,180336.0,2.0,51356.0,13.0,460.0,0.0,7.317,428.1,155.0,21.8,45.4,41.3,0.0,37.1,1.0,22.4,37.1,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,46.3,0.7,1.4,0.7,1.0,0.3,0.7,0.7,127.0,0.0,1.9,1.9,0.0,12479.0,16.0,1.0,0.0,23.3,2.3,1.74,5.0,0.0,354.0,3.0,45.0,62.0,1240.0,-1153.0,10.0,13.0,-6.63011363636364,16.0,254.0,110.0,2.0,59.0,76.0,114.488542394256,126.963329452791,1460.0,0.0,2664094.0,2828682.0,3573634.67109849,3349342.0,7430226.0,40042496.0,40044544.0,40044544.0,40044544.0,0.0389502913379408,0.0665282641250703,0.0729235922876285,0.0992369171040308,0.0836404080416049,0.339604688255926,0.0,1310063.75,1761930.0,2303237.45003788,2344188.0,12000138.0,0.0,0.278495397552898,0.0,201.999999997497,0.0,2776.0,5552.0,59684.0,0.0,0.00024,0.0,131.0,328.006534300278,18697.1679906514,209944.2
123.0,24885.0,6.0,0.0,0.0,0.0,0.0,3.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,40517496.0,1743778.0,5.0,5.0,139284.0,0.0,29148.0,6.0,460.0,0.0,7.329,154.7,160.0,10.4,25.9,17.1,8.1,17.8,2.0,14.2,25.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.9,0.4,0.7,0.4,1.0,0.3,0.4,0.4,0.0,0.0,0.0,0.0,0.0,16886.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,21.0,29.0,190.0,-144.0,4.0,6.0,5.20676333110751,9.0,33.0,38.0,0.0,28.0,36.0,41.4087406154485,47.0,199.0,0.0,2248694.0,2480318.0,3086865.72422017,3375403.0,7344142.0,41937920.0,41937920.0,41937920.0,41937920.0,0.044193608075937,0.0536208974550715,0.0594308921377121,0.0768018312624717,0.0804857036305091,0.28675585065783,0.0,1080599.0,1485062.0,1938694.01812458,2113481.0,10476133.0,0.0,0.175264124394886,0.0,124.000000003434,1.0,2776.0,6940.0,65236.0,0.0,0.00016,0.0,0.0,4144272361.28855,58041440000000.0,442608.698
0.0,22515.0,9.0,0.0,0.0,0.0,0.0,40.0,65070.0,232.0,1.0,231.0,40978432.0,1638400.0,39155836.0,2001148.0,5.0,5.0,138628.0,0.0,30536.0,8.0,460.0,0.0,7.36,96.3,155.0,14.6,29.3,23.4,0.0,18.8,1.0,14.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.5,1.0,0.6,2.0,0.1,0.6,0.6,0.0,0.0,0.0,0.0,0.0,16857.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,60.0,97.0,276.0,-227.0,7.0,10.0,9.40420886959612,13.0,48.0,125.0,2.0,71.0,106.0,108.162774362312,139.0,287.0,0.0,4037397.0,4898588.0,5443000.51488843,6811645.0,8895020.0,40706048.0,40706048.0,40706048.0,40978432.0,0.0819965614072602,0.0996619470404005,0.120811924557255,0.138527436504025,0.181841430541231,0.30668042076914,0.0,2780049.0,3988112.0,4093497.03137613,5170393.0,14940228.0,0.0,0.187525385865212,0.0,87.9999999961001,1.0,2776.0,6140.0,65070.0,0.0,8e-05,0.0,0.0,454.905849810688,29450.5839852747,348344.803
171.0,16481.0,45.0,0.0,3.0,0.0,9716.0,28.0,65236.0,232.0,5.0,231.0,38126592.0,1638400.0,35569731.0,2129863.0,5.0,5.0,142474.0,4.0,23596.0,8.0,460.0,0.0,7.389,234.8,155.0,23.4,44.7,32.3,11.1,44.7,2.0,27.8,44.7,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,43.3,0.7,0.9,1.0,1.0,0.5,1.0,1.0,8.0,0.0,0.0,0.0,0.0,15187.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,3.0,20.0,34.0,564.0,-503.0,7.0,11.0,6.44756231384229,16.0,274.0,71.0,1.0,31.0,46.0,70.5767116120852,80.0,560.0,0.0,1847564.0,2093544.0,2698278.81567644,2291730.0,7411101.0,38121472.0,38123520.0,38126592.0,38126592.0,0.0203947274495445,0.0489177070602101,0.0551087848863758,0.0771252242391633,0.0601084408488438,0.283971630643863,0.0,792626.0,1196130.0,1676701.09816586,1645270.0,16482703.0,0.0,0.232959177274732,0.0,232.000000003609,1.0,2776.0,5552.0,65236.0,1.0,0.00032,1.0,1.0,428.075053314836,16024.8799839751,251630.141
135.0,19385.0,18.0,0.0,0.0,0.0,0.0,10.0,65236.0,232.0,4.0,231.0,41938944.0,1638400.0,39482114.0,2041824.0,5.0,5.0,112577.0,0.0,30536.0,8.0,460.0,0.0,7.372,201.2,155.0,22.2,28.8,28.8,0.0,28.8,1.0,25.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.7,0.6,1.0,0.7,1.0,0.3,0.7,0.7,1.0,0.0,0.0,0.0,0.0,14888.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,3.0,16.0,30.0,612.0,-567.0,8.0,11.0,11.9958464040897,16.0,187.0,56.0,0.0,32.0,49.0,66.0831699938883,73.0,617.0,0.0,1357529.0,1834676.0,2269128.90519345,2231712.0,7344464.0,41938944.0,41938944.0,41938944.0,41938944.0,0.0244640399147866,0.0323907058794804,0.0437463566083114,0.0616560974304678,0.0532133570172868,0.362117853698339,0.0,508994.0,918243.5,1252190.53912513,1528276.0,11850164.0,0.0,0.21494757022109,0.0,200.000000004366,1.0,2220.0,4164.0,65236.0,1.0,8e-05,1.0,0.0,1706626120.25193,58755712000000.0,234600.399
38.0,27713.0,6.0,0.0,0.0,0.0,0.0,39.0,65236.0,232.0,4.0,231.0,41106432.0,1638400.0,39846884.0,1830565.0,5.0,5.0,158786.0,0.0,31924.0,6.0,460.0,0.0,7.273,122.8,160.0,10.4,20.1,15.4,0.0,12.1,1.0,10.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.1,0.4,1.1,0.7,1.0,0.3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,20444.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,22.0,30.0,221.0,-111.0,6.0,8.0,7.51400066373517,10.0,32.0,38.0,0.0,30.0,39.0,43.1816662324139,49.0,225.0,0.0,3047544.0,3223968.0,3705838.90091678,3621143.0,7414815.0,41106432.0,41106432.0,41106432.0,41106432.0,0.065288711995242,0.0741378867423959,0.0786573741063199,0.0929782449490103,0.0883722771171188,0.27782482442661,0.0,1428393.0,1952824.5,2209984.59481042,2506117.0,9918241.0,0.0,0.151314015473611,0.0,78.9999999979045,1.0,2776.0,6940.0,65236.0,0.0,0.00024,0.0,0.0,2311315160.47577,30137184000000.0,535599.24
176.0,20641.0,55.0,0.0,331.0,0.0,2880040.0,322.0,62460.0,232.0,4.0,231.0,39327744.0,1638400.0,36410163.0,2293951.0,5.0,5.0,172055.0,6.0,16656.0,6.0,460.0,0.0,7.436,185.9,155.0,43.3,134.2,89.0,0.0,134.2,1.0,66.1,134.2,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,20.7,0.5,0.5,1.4,1.0,0.7,1.4,1.4,68.0,0.1,1.9,1.0,1.0,14176.0,22.0,3.0,0.2,59.4,41.1,12.2,5.0,0.0,496.0,3.0,53.0,70.0,486.0,-447.0,14.0,20.0,9.70835624764827,34.0,92.0,92.0,0.0,67.0,90.0,105.884953081251,123.0,512.0,0.0,3211729.0,4046408.0,4494555.04515326,5442172.0,9577484.0,39326720.0,39326720.0,39326720.0,39327744.0,0.0634797154904182,0.0816913195891053,0.109350283979951,0.122900910840054,0.138557347269236,0.333849847542023,0.0,1843080.0,2289644.0,2701640.29450925,3218986.0,13803528.0,0.0,0.218160240824368,0.0,182.999999997264,0.0,2776.0,5552.0,62460.0,44.0,8e-05,27.0,12.0,763141457.7486,26365760000000.0,272637.413
200.0,23029.0,6.0,0.0,0.0,0.0,0.0,50.0,63848.0,232.0,4.0,231.0,41937920.0,1638400.0,39764328.0,1757722.0,5.0,5.0,141652.0,6.0,27760.0,10.0,460.0,0.0,7.512,184.4,155.0,20.2,70.3,60.4,0.0,50.8,1.0,20.2,50.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.3,0.4,0.6,2.0,1.0,0.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,58.0,76.0,402.0,-331.0,14.0,16.0,13.5912677271228,18.0,58.0,104.0,1.0,75.0,93.0,105.180517705901,123.0,424.0,0.0,4640608.0,5906419.0,5913269.33807748,7370979.0,8609196.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0674035336039556,0.116548650958369,0.140837194596203,0.153328839589402,0.177002340602491,2.20868399172615,0.0,2923012.0,4063764.0,4242004.45871071,5463488.0,13566094.0,0.0,0.191495839253066,0.0,45.9999999984575,1.0,2776.0,6940.0,63848.0,0.0,0.00016,0.0,0.0,508.780593857375,59384.8799406151,368558.255
0.0,29894.0,10.0,0.0,162.0,0.0,1473072.0,199.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,40395609.0,1725627.0,5.0,5.0,277831.0,3.0,19432.0,6.0,460.0,0.0,7.335,203.3,155.0,21.0,30.1,29.2,0.0,28.8,1.0,21.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.6,2.3,1.1,1.0,0.4,1.1,1.1,47.0,0.0,1.7,1.3,0.4,25925.0,22.0,3.0,0.0,10.0,1.22,0.84,5.0,0.0,253.0,3.0,29.0,39.0,288.0,-182.0,12.0,14.0,13.0408760434431,17.0,40.0,44.0,0.0,43.0,53.0,56.4634716261573,61.0,303.0,0.0,5523396.0,6083236.0,6084751.55221255,6708592.0,8012978.0,41937920.0,41937920.0,41937920.0,41943040.0,0.107335986143328,0.131707315677345,0.145053355054328,0.153851364343626,0.159945297241211,0.46113651540817,0.0,2550332.0,3385048.0,3366491.6913383,4154508.0,9508304.0,0.0,0.132503949447099,0.0,186.999999998079,0.0,2776.0,7836.0,65236.0,58.0,8e-05,23.0,17.0,25923338305.6873,64103824000000.0,674288.762
400.0,21209.0,5.0,0.0,0.0,0.0,0.0,23.0,64207.0,232.0,3.0,231.0,41937920.0,1638400.0,37419874.0,1736469.0,5.0,5.0,168201.0,4.0,37476.0,14.0,460.0,0.0,7.387,57.0,155.0,20.5,52.8,38.3,0.0,27.1,1.0,20.5,27.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.7,0.4,0.5,1.0,1.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15088.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,60.0,87.0,388.0,-214.0,13.0,15.0,12.7535881922023,17.0,31.0,136.0,2.0,75.0,100.0,134.421519940159,148.0,407.0,0.0,3788745.0,6362809.0,6812218.61616518,7705963.0,17291784.0,39610368.0,39610368.0,39610368.0,41937920.0,0.0676294650935836,0.0956503357908717,0.161794204991986,0.188149830688425,0.195193970427137,1.88357935594028,0.0,2513864.0,4341208.0,5697693.05203896,6441230.0,17276824.0,0.0,0.201432602561294,0.0,26.9999999982247,1.0,2776.0,6940.0,64207.0,0.0,8e-05,0.0,0.0,443.808719505717,29242.007985379,359504.04
103.0,26949.0,10.0,0.0,201.0,0.0,1825252.0,94.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,40254514.0,1746478.0,5.0,5.0,233323.0,0.0,24984.0,9.0,460.0,0.0,7.31,198.5,160.0,19.1,25.4,22.5,0.0,25.4,1.0,22.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3,0.6,2.1,1.2,1.0,0.7,1.2,1.2,12.0,0.0,0.0,0.0,0.0,22105.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,222.0,3.0,33.0,43.0,284.0,-176.0,11.0,13.0,12.9213150863739,16.0,50.0,51.0,0.0,46.0,56.0,60.2258672118608,67.0,314.0,0.0,5264772.0,5683236.0,5693630.78533989,6373041.0,7438724.0,41937920.0,41937920.0,41937920.0,41942016.0,0.0644423869883934,0.126066934173178,0.137511731626175,0.140258629891198,0.151963688232511,0.352082679762776,0.0,2409912.0,3287796.0,3242835.24327466,3925276.0,8500322.0,0.0,0.149745054048553,0.0,194.999999999709,0.0,2776.0,7080.0,65236.0,20.0,0.00024,8.0,28.0,1087812908.22278,53336512000000.0,583852.695
269.0,42798.0,11.0,0.0,0.0,0.0,0.0,48.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,39461414.0,1557718.0,5.0,5.0,274303.0,3.0,98548.0,34.0,460.0,0.0,7.325,52.2,155.0,20.3,26.3,23.3,0.0,26.3,1.0,23.8,26.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.1,0.2,0.6,0.8,1.0,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,33316.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,67.0,83.0,213.0,-24.0,12.0,15.0,13.9834636199639,17.0,43.0,102.0,7.0,81.0,97.0,101.156579256974,118.0,227.0,0.0,15895940.0,18267122.0,18591031.969241,21241413.0,28940563.0,40419328.0,40420352.0,41868288.0,41937920.0,0.221804284651633,0.393275712055381,0.45194026976401,0.457527529159564,0.507425816605002,0.690081029292821,0.0,10757389.0,13631238.5,14208141.0056603,17283019.75,30093470.0,0.0,0.0962782854229787,0.0,34.9999999998545,1.0,4164.0,9716.0,213960.0,0.0,8e-05,0.0,0.0,1509.62304628727,12101.1527987899,1275028.049
19.0,29335.0,8.0,0.0,719.0,0.0,6549576.0,144.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,40403221.0,1861288.0,5.0,5.0,232373.0,5.0,22208.0,8.0,460.0,0.0,7.321,221.2,155.0,21.9,50.9,36.7,0.0,24.5,1.0,21.9,24.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,51.8,0.5,1.3,0.9,1.0,0.4,0.9,0.9,24.0,0.0,0.0,0.0,0.0,23127.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,748.0,3.0,43.0,56.0,381.0,-132.0,12.0,14.0,13.5654648956357,16.0,230.0,73.0,2.0,57.0,70.0,78.124224169258,90.0,611.0,0.0,5113476.0,7332345.0,7253240.79175052,8593123.0,13099010.0,41937920.0,41937920.0,41942016.0,41942016.0,0.103507851605421,0.122038765871078,0.174850445611036,0.176789230375346,0.207986043289303,0.336008069670335,0.0,3035056.0,4342164.0,4936513.19351005,6242869.0,13347104.0,0.0,0.141455186690128,0.0,216.000000000349,0.0,2776.0,6940.0,65236.0,321.0,0.00016,55.0,74.0,812.536105326852,29367.7639853161,585142.029
0.0,25493.0,45.0,0.0,128.0,0.0,1051632.0,155.0,65236.0,158.0,4.0,251.5,41894912.0,2359296.0,40238969.0,2315686.0,57.0,163.0,202618.0,281.0,22651.0,7.0,1574.0,0.683,7.306,280.2,1713.0,25.0,275.3,170.1,87.9,122.4,1.0,35.7,122.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.4,0.9,1.2,1.0,0.4,1.2,1.2,6.0,0.0,1.1,1.1,0.0,21132.0,16.0,2.0,0.0,274.7,91.2166666666667,44.5166666666667,6.0,0.0,244.0,3.0,52.0,92.0,478.0,-435.0,12.0,14.0,11.3237826667241,17.0,44.0,144.0,0.0,66.0,103.0,120.603245988677,156.0,490.0,0.0,5019260.0,8114596.0,9944857.12916003,15209512.0,20268841.0,41808896.0,41810944.0,41810944.0,41810944.0,0.0657990469993876,0.120046560058534,0.196012029769048,0.242834349802577,0.363786501322589,0.484773579855073,0.0,3314463.75,6241380.5,7841669.02697292,11386692.0,19136428.0,0.0,0.158245969044031,0.0,206.999999998516,0.0,2776.0,6940.0,65236.0,16.0,0.00032,10.0,26.0,3021927919.64601,35095152000000.0,515908.055
0.0,9464.0,5.0,0.0,0.0,0.0,0.0,2282.0,24691.0,232.0,1.0,231.0,26389504.0,1638400.0,17054996.0,1691480.0,5.0,5.0,2409178.0,2.0,15924.0,6.0,460.0,0.0,7.396,243.7,155.0,21.7,28.3,26.2,0.0,24.1,1.0,22.9,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,49.1,0.7,2.4,0.8,1.0,0.2,0.8,0.8,260.0,0.0,0.0,0.0,0.0,8059.0,272.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4455.0,3.0,542.0,625.0,1389.0,-1145.0,-59.0,11.0,-81.1720850647763,15.0,30.0,726.0,1.0,456.0,592.0,558.658202636193,681.0,1405.0,0.0,2280266.0,4482824.0,4540970.74007985,6065996.0,8968144.0,14633984.0,17543168.0,25523200.0,26018816.0,0.0527070830049418,0.128179387102522,0.192273063257802,0.291806798091685,0.465105430445767,1.51567188571674,0.0,1577613.0,1689871.0,1926882.7286727,2136026.0,5003946.0,0.0,0.605198826597106,0.0,67.9999999993015,1.0,1327.0,1327.0,24691.0,352.0,8e-05,231.0,0.0,78.388989347501,40741.2799592587,29391.008
0.0,43951.0,5.0,0.0,10284.0,0.0,22417836.0,14991.0,52744.0,232.0,4.0,231.0,17908736.0,1638400.0,16933924.0,1694649.0,5.0,5.0,63431.0,0.0,23596.0,9.0,460.0,0.0,7.347,369.1,155.0,21.7,25.8,24.0,0.0,25.8,1.0,22.9,25.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1,47.3,1.4,2.3,1.0,1.0,0.2,1.0,1.0,8004.0,0.0,0.0,0.0,0.0,19041.0,556.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17341.0,3.0,12.0,21.0,1405.0,-1324.0,-5.0,13.0,-27.2215281319055,17.0,215.0,43.0,0.0,26.0,34.0,64.7392449274395,56.0,1415.0,0.0,975596.0,1217176.0,1179287.26381098,1434044.0,1989690.0,17907712.0,17908736.0,17908736.0,17908736.0,0.0230967087385584,0.0562022914403339,0.0679972053862428,0.0722543909619752,0.0800751097118189,0.249838513312351,0.0,231149.0,374430.0,507636.475607683,660312.5,3983852.0,0.0,0.156811083016404,0.0,325.999999997293,0.0,1388.0,1388.0,52744.0,1775.0,8e-05,589.0,3960.0,20469859269.2201,15118048000000.0,106303.617
134.0,21950.0,32.0,0.0,49.0,0.0,199096.0,153.0,65236.0,232.0,4.0,231.0,39918592.0,1638400.0,37910403.0,1716902.0,5.0,5.0,443090.0,2.0,43028.0,16.0,460.0,0.0,7.397,247.9,155.0,20.5,23.9,23.9,0.0,23.9,1.0,20.5,23.9,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,47.5,0.5,1.5,0.8,1.0,0.3,0.8,0.8,98.0,0.0,0.0,0.0,0.0,21461.0,63.0,1.0,0.0,239.0,24.78,0.0,5.0,0.0,793.0,3.0,29.0,40.0,515.0,-484.0,13.0,16.0,11.3857971285601,18.0,43.0,52.0,0.0,44.0,56.0,66.2248077774806,70.0,535.0,0.0,4622828.0,5162600.0,5439613.46803536,5866344.0,8789680.0,39913472.0,39914496.0,39914496.0,39918592.0,0.0936205048212591,0.115821244516137,0.131165178685959,0.14182670433777,0.152480341979014,0.285151605922128,0.0,1936992.0,2588862.0,2748947.00081841,3361302.0,15594370.0,0.0,0.173763591722214,0.0,238.999999997759,0.0,2776.0,6940.0,65236.0,31.0,0.00024,22.0,20.0,19890324179.6124,65619936000000.0,489366.847
6.0,30602.0,33.0,0.0,0.0,0.0,0.0,45.0,65236.0,232.0,8.0,231.0,41938944.0,1638400.0,40267356.0,1764662.0,5.0,5.0,244012.0,3.0,19432.0,6.0,460.0,0.0,7.345,68.0,155.0,22.7,38.7,36.6,0.0,34.5,1.0,25.2,34.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,78.8,0.4,1.2,1.2,1.0,0.3,1.2,1.2,0.0,0.0,0.0,0.0,0.0,25827.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,53.0,72.0,218.0,-129.0,12.0,14.0,13.8101777202899,16.0,31.0,83.0,5.0,67.0,85.0,87.4088895961,100.0,231.0,0.0,7345320.0,9090562.0,9221127.69594415,10438102.0,16404214.0,41936896.0,41938944.0,41938944.0,41938944.0,0.123142800162064,0.177356707083843,0.222887760971617,0.22873997423012,0.252200198459933,1.31588724476071,0.0,4599496.0,6274448.0,6589761.52750855,8004028.0,16461405.0,0.0,0.130785314338323,0.0,32.0000000028813,1.0,2776.0,7572.0,65236.0,0.0,8e-05,0.0,0.0,869.566860020177,11931.4511976137,696580.651
84.0,19531.0,13.0,0.0,0.0,0.0,0.0,98.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,39848492.0,1656858.0,5.0,5.0,191150.0,2.0,24984.0,7.0,460.0,0.0,7.323,136.9,155.0,19.2,32.2,32.0,0.0,31.8,1.0,24.9,31.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,17.1,0.5,0.7,0.8,1.0,0.4,0.8,0.8,35.0,0.0,0.0,0.0,0.0,14787.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,117.0,3.0,25.0,37.0,245.0,-115.0,12.0,14.0,13.0846567059031,16.0,51.0,46.0,0.0,39.0,50.0,56.2538771474901,63.0,254.0,0.0,1260340.0,2098312.0,2761927.76927819,3033375.0,11556380.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0210745788060066,0.0300525157184715,0.050215461329508,0.0716314409884405,0.0764856960001831,0.325671088173743,0.0,629542.0,1061272.0,1402176.09798339,1756414.0,8121314.0,0.0,0.215875066048454,0.0,53.9999999964493,1.0,2776.0,5336.0,65236.0,53.0,8e-05,16.0,0.0,1364586455.67457,15495784000000.0,261752.001
0.0,23819.0,7.0,0.0,101.0,0.0,1040808.0,127.0,65236.0,232.0,4.0,231.0,41847808.0,1638400.0,40081562.0,1752101.0,5.0,5.0,234353.0,0.0,19432.0,7.0,460.0,0.0,7.331,200.1,155.0,21.4,29.4,27.4,0.0,29.4,1.0,21.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.5,0.7,0.7,1.0,0.4,0.7,0.7,30.0,0.0,0.0,0.0,0.0,20328.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,237.0,3.0,26.0,38.0,347.0,-182.0,11.0,14.0,13.1014957994672,16.0,45.0,56.0,1.0,40.0,52.0,63.3465905993563,72.0,361.0,0.0,3827716.0,4211408.0,4988682.81558637,6694896.0,7291814.0,41843712.0,41843712.0,41846784.0,41847808.0,0.067704031611727,0.0914764923341409,0.103781112918471,0.124029528429465,0.16413734262975,0.322157800116152,0.0,1655731.0,2297436.0,2833393.910548,3639040.0,10808768.0,0.0,0.167751923864918,0.0,197.000000000116,0.0,2776.0,7068.0,65236.0,42.0,8e-05,19.0,9.0,743.333890884688,52860.7039471393,489128.601
143.0,16025.0,23.0,0.0,816.0,0.0,3013216.0,482.0,56908.0,232.0,4.0,231.0,41937920.0,1638400.0,35040358.0,1907419.0,5.0,5.0,159777.0,24.0,15268.0,6.0,460.0,0.0,7.636,362.5,150.0,25.0,200.2,110.1,86.1,101.5,2.0,28.7,101.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,41.9,1.0,1.2,0.9,1.0,0.5,0.9,0.9,198.0,0.0,0.0,0.0,0.0,13426.0,27.0,1.0,0.0,44.6,8.92,0.0,5.0,0.0,867.0,3.0,21.0,32.0,1098.0,-1018.0,14.0,17.0,2.15862793139657,19.0,190.0,55.0,0.0,38.0,49.0,93.1644148129833,75.0,1112.0,0.0,1492384.0,1722320.0,1938527.80378019,2139460.0,5885632.0,40228864.0,41936896.0,41937920.0,41937920.0,0.0,0.0355864201299018,0.0414258980893664,0.0615593009568536,0.0523782933401691,0.357432677534995,0.0,582564.25,846254.0,1008506.7079804,1212476.0,8168860.0,0.0,0.270047954076229,0.0,191.99999999546,0.0,1916.0,4164.0,56908.0,123.0,0.00024,35.0,270.0,1922607770.22112,43365120000000.0,171324.656
