abs.rtt.max,abs.packetlost.sum,total.packets.b2a,pure.acks.sent.a2b,sack.pkts.sent.a2b,dsack.pkts.sent.a2b,max.sack.blks.ack.a2b,actual.data.pkts.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,adv.wind.scale.a2b,mss.requested.b2a,min.segm.size.b2a,avg.segm.size.b2a,min.win.adv.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,truncated.packets.b2a,idletime.max.b2a,hardware.dups.b2a,rtt.from.3whs.a2b,rtt.from.3whs.b2a,post.loss.acks.a2b,ambiguous.acks.a2b,segs.cum.acked.a2b,duplicate.acks.a2b,triple.dupacks.a2b,max.retrans.b2a,transfer.datarate
149.0,0.0,629.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,110.0,0.0,23.0,0.0,0.0,0.0,1317.0,2.0,0.0,0.0,21186.4406779661
756.0,0.0,913.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,74.0,0.0,39.0,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,5957.70032767352
226.0,1.0,752.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,895.0,87808.0,1308.0,1.0,563.0,2.0,98.0,0.0,25.0,0.0,1.0,0.0,1387.0,215.0,1.0,0.0,22050.7166482911
2912.0,0.0,944.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,146.0,0.0,49.0,0.0,0.0,0.0,972.0,0.0,0.0,0.0,2221.72850477672
174.0,0.0,499.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,1418.0,1.0,0.0,0.0,21715.5266015201
172.0,0.0,636.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,79.0,0.0,30.0,0.0,129.0,0.0,1288.0,0.0,0.0,0.0,21164.0211640212
153.0,0.0,719.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,44.0,0.0,21.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,20855.0573514077
1606.0,0.0,859.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,86.0,0.0,44.0,1.0,0.0,0.0,1064.0,3.0,0.0,0.0,4737.09142586452
239.0,0.0,774.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,83.0,0.0,24.0,0.0,0.0,0.0,1149.0,1.0,0.0,0.0,16736.4016736402
88.0,0.0,816.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,98.0,0.0,27.0,0.0,0.0,0.0,1101.0,0.0,0.0,0.0,9995.00249875062
158.0,0.0,812.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,32.0,0.0,20.0,0.0,81.0,1.0,1110.0,3.0,0.0,0.0,15209.1254752852
318.0,0.0,875.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,34.0,0.0,31.0,0.0,0.0,0.0,1045.0,1.0,0.0,0.0,10582.0105820106
1040.0,0.0,840.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,561.0,2.0,82.0,0.0,28.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,2859.18513223731
52.0,0.0,822.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,89.0,0.0,29.0,0.0,0.0,0.0,1089.0,4.0,0.0,0.0,13793.1034482759
1830.0,0.0,975.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,45.0,0.0,24.0,1.0,174.0,0.0,942.0,0.0,0.0,0.0,2693.96551724138
3352.0,0.0,905.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,236.0,0.0,20.0,0.0,0.0,0.0,1002.0,2.0,0.0,0.0,1943.25689856199
772.0,0.0,688.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,59.0,0.0,31.0,0.0,0.0,0.0,1230.0,1.0,0.0,0.0,5742.17628481194
162.0,0.0,1001.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,33.0,0.0,29.0,0.0,732.0,0.0,970.0,38.0,2.0,0.0,18066.84733514
73.0,0.0,732.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,78.0,0.0,25.0,0.0,0.0,0.0,1199.0,0.0,0.0,0.0,12666.244458518
76.0,0.0,825.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,80.0,0.0,31.0,0.0,0.0,0.0,1113.0,0.0,0.0,0.0,12484.3945068664
1432.0,0.0,947.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,54.0,0.0,36.0,0.0,24.0,1.0,969.0,0.0,0.0,0.0,3266.90623979092
86.0,0.0,912.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,87.0,0.0,22.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,7521.62467092892
141.0,0.0,799.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,104.0,0.0,40.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,10845.9869848156
336.0,261.0,1425.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,54.0,0.0,28.0,0.0,569.0,42.0,990.0,483.0,12.0,0.0,3574.62019660411
175.0,0.0,924.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,44.0,0.0,28.0,1.0,518.0,0.0,1072.0,35.0,4.0,0.0,24154.5893719807
124.0,0.0,1128.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,112.0,0.0,45.0,0.0,954.0,0.0,844.0,40.0,2.0,0.0,8460.23688663283
85.0,0.0,867.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,112.0,0.0,33.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,11435.1057747284
524.0,0.0,864.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,27.0,0.0,0.0,0.0,1068.0,1.0,0.0,0.0,9813.5426889107
116.0,0.0,1144.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,52.0,0.0,42.0,0.0,864.0,0.0,927.0,139.0,13.0,0.0,16155.0888529887
156.0,0.0,487.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,119.0,0.0,66.0,0.0,0.0,0.0,1441.0,0.0,0.0,0.0,25125.6281407035
137.0,0.0,933.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,73.0,0.0,16.0,0.0,0.0,0.0,973.0,1.0,0.0,0.0,6791.1714770798
141.0,0.0,1111.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,561.0,2.0,90.0,0.0,29.0,1.0,117.0,0.0,831.0,14.0,0.0,0.0,3510.00351000351
8352.0,0.0,1054.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,138.0,0.0,31.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,966.69727874716
338.0,32.0,1379.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,41.0,0.0,51.0,0.0,275.0,14.0,989.0,451.0,8.0,0.0,4239.98304006784
473.0,0.0,845.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,73.0,0.0,62.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,7339.4495412844
520.0,0.0,736.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,895.0,87808.0,2616.0,1.0,1626.0,2.0,83.0,0.0,43.0,0.0,0.0,0.0,1191.0,0.0,0.0,0.0,9573.95883197702
350.0,345.0,1394.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,44.0,0.0,27.0,0.0,75.0,117.0,1100.0,576.0,9.0,0.0,3410.05967604433
406.0,0.0,838.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,38.0,0.0,36.0,0.0,0.0,0.0,1094.0,1.0,0.0,0.0,11723.3294255569
223.0,0.0,882.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,89.0,0.0,45.0,1.0,0.0,0.0,1023.0,0.0,0.0,0.0,4227.43606002959
303.0,0.0,835.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,38.0,0.0,23.0,1.0,0.0,0.0,1080.0,0.0,0.0,0.0,14566.6423889294
1694.0,0.0,860.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,716.0,87808.0,1308.0,1.0,462.0,1.0,86.0,0.0,22.0,0.0,0.0,0.0,1064.0,0.0,0.0,0.0,2722.19953722608
327.0,0.0,821.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,114.0,0.0,47.0,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,10498.687664042
2842.0,0.0,1000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,115.0,0.0,30.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0,1745.20069808028
251.0,0.0,819.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,146.0,0.0,113.0,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,6901.31124913734
388.0,65.0,1082.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,95.0,0.0,41.0,0.0,22.0,41.0,1249.0,398.0,5.0,0.0,6844.62696783025
443.0,0.0,843.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,37.0,0.0,25.0,1.0,0.0,0.0,1072.0,0.0,0.0,0.0,11661.8075801749
189.0,0.0,327.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1320.0,258.0,1038.0,65535.0,1280.0,1.0,116.0,1.0,90.0,0.0,31.0,0.0,0.0,0.0,359.0,1.0,0.0,0.0,5621.13546936481
891.0,0.0,171.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,8.0,1320.0,244.0,779.0,87808.0,1308.0,1.0,0.0,0.0,115.0,0.0,25.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,2517.9403248143
343.0,58.0,1284.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,42.0,0.0,41.0,0.0,33.0,25.0,1136.0,502.0,15.0,0.0,5772.00577200577
278.0,0.0,733.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,716.0,87808.0,1308.0,1.0,462.0,1.0,99.0,0.0,62.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,18331.8056828598
90.0,0.0,842.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,92.0,0.0,43.0,0.0,0.0,0.0,1065.0,2.0,0.0,0.0,9900.9900990099
285.0,0.0,758.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,26.0,0.0,19.0,0.0,0.0,0.0,1158.0,1.0,0.0,0.0,14958.8631264024
1008.0,0.0,1245.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,491.0,0.0,18.0,0.0,947.0,0.0,720.0,42.0,1.0,0.0,2193.46347883308
1093.0,0.0,834.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,715.0,87808.0,1308.0,1.0,462.0,1.0,86.0,0.0,40.0,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,4395.6043956044
362.0,0.0,783.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,31.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,10845.9869848156
211.0,0.0,964.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,38.0,0.0,28.0,0.0,0.0,0.0,953.0,2.0,0.0,0.0,32520.325203252
188.0,4.0,1112.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,23.0,1.0,2.0,0.0,1264.0,460.0,4.0,0.0,11614.4018583043
700.0,0.0,819.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,8.0,1320.0,245.0,716.0,87808.0,1308.0,1.0,462.0,1.0,146.0,0.0,79.0,0.0,0.0,0.0,1114.0,5.0,0.0,0.0,7027.40688685875
1291.0,0.0,964.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,105.0,0.0,79.0,0.0,0.0,0.0,950.0,0.0,0.0,0.0,6464.12411118293
85.0,0.0,377.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1192.0,88064.0,2860.0,1.0,1870.0,2.0,79.0,0.0,20.0,0.0,0.0,0.0,1544.0,0.0,0.0,0.0,35778.175313059
159.0,2.0,825.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,94.0,0.0,33.0,0.0,2.0,0.0,1357.0,257.0,1.0,0.0,22573.3634311512
192.0,0.0,654.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,58.0,0.0,30.0,0.0,0.0,0.0,1262.0,0.0,0.0,0.0,20080.3212851406
72.0,10.0,884.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,46.0,0.0,39.0,0.0,8.0,0.0,1390.0,355.0,6.0,0.0,20533.8809034908
497.0,0.0,779.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,243.0,894.0,88064.0,2616.0,1.0,1626.0,2.0,66.0,0.0,24.0,0.0,0.0,0.0,1144.0,0.0,0.0,0.0,6745.36256323777
295.0,0.0,1042.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,80.0,0.0,71.0,0.0,682.0,0.0,941.0,64.0,7.0,0.0,13280.2124833997
517.0,0.0,897.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,24.0,0.0,20.0,0.0,108.0,0.0,1021.0,2.0,0.0,0.0,5284.01585204756
158.0,24.0,908.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,577.0,2.0,151.0,0.0,70.0,0.0,48.0,5.0,1056.0,28.0,1.0,0.0,7840.06272050176
89.0,0.0,586.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,51.0,0.0,40.0,0.0,0.0,0.0,1331.0,0.0,0.0,0.0,26455.0264550265
468.0,0.0,858.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,25.0,0.0,23.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,6865.77411603158
98.0,0.0,635.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,21.0,0.0,17.0,0.0,0.0,0.0,1283.0,1.0,0.0,0.0,32467.5324675325
371.0,0.0,705.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1193.0,88064.0,2861.0,1.0,1871.0,2.0,88.0,0.0,29.0,0.0,0.0,0.0,1218.0,2.0,0.0,0.0,9519.27653498334
1977.0,0.0,976.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,81.0,0.0,28.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,2380.10234440081
133.0,0.0,568.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,85.0,0.0,75.0,0.0,54.0,0.0,1357.0,0.0,0.0,0.0,25062.656641604
101.0,0.0,583.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,209.0,0.0,80.0,1.0,0.0,0.0,1345.0,1.0,0.0,0.0,24183.7968561064
105.0,0.0,876.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,21.0,0.0,268.0,0.0,1146.0,24.0,0.0,0.0,32414.9108589951
93.0,0.0,920.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,71.0,0.0,85.0,1.0,546.0,0.0,1067.0,53.0,4.0,0.0,22727.2727272727
436.0,0.0,908.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,109.0,0.0,63.0,0.0,0.0,0.0,996.0,0.0,0.0,0.0,1847.91647417537
293.0,0.0,907.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,1280.0,1.0,579.0,2.0,102.0,0.0,38.0,0.0,0.0,0.0,998.0,0.0,0.0,0.0,3410.6412005457
185.0,0.0,1058.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,41.0,0.0,23.0,0.0,753.0,0.0,929.0,68.0,5.0,0.0,19569.4716242661
68.0,0.0,1094.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,32.0,0.0,28.0,1.0,870.0,0.0,937.0,86.0,5.0,0.0,23752.9691211401
62.0,0.0,878.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,97.0,0.0,25.0,0.0,0.0,0.0,1032.0,3.0,0.0,0.0,11600.9280742459
284.0,0.0,1207.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,57.0,0.0,37.0,0.0,818.0,0.0,793.0,76.0,9.0,0.0,9062.07521522429
407.0,0.0,1063.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,30.0,0.0,30.0,0.0,595.0,0.0,895.0,41.0,4.0,0.0,10378.8271925272
85.0,0.0,821.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,109.0,0.0,37.0,0.0,0.0,0.0,1091.0,7.0,0.0,0.0,10615.7112526539
67.0,0.0,824.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,2560.0,1.0,1558.0,2.0,105.0,0.0,23.0,0.0,0.0,0.0,1085.0,2.0,0.0,0.0,11534.0253748558
1099.0,0.0,1249.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,32.0,0.0,28.0,0.0,694.0,0.0,709.0,41.0,0.0,0.0,4279.90584207147
148.0,0.0,1041.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,54.0,0.0,22.0,1.0,703.0,0.0,935.0,49.0,1.0,0.0,20100.5025125628
119.0,0.0,897.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,715.0,65535.0,1280.0,1.0,462.0,1.0,156.0,0.0,79.0,0.0,0.0,0.0,1014.0,3.0,0.0,0.0,6406.14990390775
107.0,0.0,886.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,121.0,0.0,32.0,0.0,0.0,0.0,1067.0,2.0,0.0,0.0,9442.87063267233
111.0,0.0,592.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,80.0,0.0,70.0,0.0,0.0,0.0,1325.0,1.0,0.0,0.0,25940.3372243839
168.0,0.0,760.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,0.0,1157.0,2.0,0.0,0.0,22883.295194508
81.0,0.0,422.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,243.0,894.0,88064.0,2616.0,1.0,1626.0,2.0,72.0,0.0,18.0,0.0,42.0,0.0,1503.0,0.0,0.0,0.0,30627.8713629403
56.0,0.0,681.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,220.0,894.0,65535.0,2640.0,1.0,1638.0,2.0,85.0,0.0,17.0,0.0,0.0,0.0,1227.0,0.0,0.0,0.0,15267.1755725191
167.0,0.0,718.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,44.0,0.0,30.0,0.0,0.0,0.0,1202.0,0.0,0.0,0.0,20964.3605870021
73.0,0.0,701.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,94.0,0.0,22.0,0.0,0.0,0.0,1206.0,0.0,0.0,0.0,11983.223487118
266.0,0.0,547.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,92.0,0.0,21.0,0.0,94.0,0.0,1370.0,2.0,0.0,0.0,16906.1707523246
1791.0,0.0,964.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1192.0,88064.0,2860.0,1.0,1870.0,2.0,4798.0,0.0,16.0,0.0,54.0,0.0,961.0,4.0,1.0,0.0,1235.17786561265
198.0,364.0,1205.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,191.0,0.0,25.0,0.0,645.0,230.0,857.0,110.0,1.0,0.0,8639.30885529158
386.0,0.0,758.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,81.0,0.0,71.0,0.0,84.0,0.0,1161.0,4.0,0.0,0.0,12322.8589032656
362.0,26.0,73.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,1320.0,243.0,1038.0,88064.0,2616.0,1.0,1164.0,1.0,360.0,0.0,17.0,0.0,1.0,25.0,34.0,0.0,0.0,0.0,3002.10147102972
