resets.sent.b2a,sack.pkts.sent.a2b,dsack.pkts.sent.a2b,max.sack.blks.ack.a2b,actual.data.bytes.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,adv.wind.scale.a2b,mss.requested.b2a,max.segm.size.b2a,min.segm.size.b2a,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,truncated.packets.b2a,idletime.max.b2a,hardware.dups.b2a,rtt.from.3whs.a2b,rtt.from.3whs.b2a,post.loss.acks.a2b,ambiguous.acks.a2b,duplicate.acks.a2b,triple.dupacks.a2b,max.retrans.b2a,min.retr.time.b2a,sdv.retr.time.b2a,transfer.datarate
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,4.0,8.0,1320.0,2616.0,1206.0,4193280.0,87808.0,2759319.0,1308.0,1.0,4999074.0,3788.0,294.0,0.0,33.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1692.9783722013
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1308.0,4193280.0,87808.0,2393779.0,2616.0,1.0,4998930.0,1357.0,30.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61349.6932515337
0.0,0.0,0.0,0.0,5014288.0,0.0,0.0,12.0,14.0,0.0,1320.0,5120.0,2.0,65535.0,65282.0,65283.0,1280.0,1.0,877886.0,727.0,96.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10405.8272632674
0.0,4.0,1.0,1.0,5015595.0,1.0,1308.0,2.0,4.0,8.0,1320.0,5232.0,222.0,4193280.0,87808.0,3030686.0,2616.0,1.0,1251960.0,917.0,75.0,0.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15402.3873700424
0.0,3.0,0.0,1.0,5000382.0,0.0,0.0,3.0,2.0,8.0,1320.0,5232.0,1206.0,4194304.0,87808.0,2645512.0,1308.0,1.0,4999074.0,2441.0,61.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25220.6809583859
0.0,5.0,0.0,1.0,5014635.0,0.0,0.0,4.0,7.0,8.0,1320.0,5232.0,243.0,3721728.0,87808.0,2742079.0,2616.0,1.0,2068866.0,1243.0,80.0,0.0,27.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30816.6409861325
0.0,504.0,0.0,1.0,5000382.0,0.0,0.0,4.0,3.0,8.0,1320.0,3924.0,1206.0,4194304.0,87808.0,2621386.0,1308.0,1.0,4999074.0,3585.0,87.0,0.0,21.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6960.15312336871
0.0,4.0,1.0,1.0,5015596.0,1.0,1308.0,2.0,3.0,8.0,1320.0,3924.0,244.0,4193280.0,87808.0,2622632.0,1308.0,1.0,1033374.0,856.0,86.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14529.6040682891
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,3.0,2.0,8.0,1320.0,5232.0,1206.0,4194304.0,87808.0,2673884.0,1308.0,1.0,4999074.0,2247.0,55.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26367.83124588
0.0,7.0,1.0,1.0,5001690.0,1.0,1308.0,4.0,3.0,8.0,1320.0,5232.0,1308.0,3879424.0,87808.0,2245373.0,2616.0,1.0,5000238.0,1386.0,37.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59259.2592592593
0.0,12.0,1.0,1.0,5015595.0,1.0,1308.0,10.0,3.0,8.0,1320.0,5232.0,243.0,4193280.0,87808.0,2675084.0,1308.0,1.0,2543322.0,1352.0,111.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46838.4074941452
0.0,10.0,2.0,2.0,5019867.0,2.0,5232.0,7.0,6.0,8.0,1320.0,5232.0,258.0,4193280.0,87808.0,2738836.0,1308.0,1.0,1076571.0,865.0,89.0,0.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14367.816091954
0.0,5.0,0.0,1.0,5000382.0,0.0,0.0,4.0,4.0,8.0,1320.0,5232.0,1206.0,4078848.0,87808.0,2132179.0,1308.0,1.0,4999074.0,1519.0,112.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48426.1501210654
0.0,2.0,0.0,1.0,5014635.0,0.0,0.0,2.0,9.0,8.0,1320.0,5232.0,243.0,4193280.0,87808.0,2947498.0,1308.0,1.0,839412.0,630.0,83.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11841.3262285376
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,3.0,9.0,1320.0,10464.0,1308.0,4837888.0,88064.0,2515682.0,1308.0,1.0,4999074.0,1100.0,120.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,117994.100294985
0.0,1.0,0.0,1.0,5013765.0,0.0,0.0,1.0,4.0,9.0,1320.0,10464.0,243.0,5282816.0,88064.0,2942163.0,2616.0,1.0,3964716.0,679.0,74.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,153256.704980843
0.0,0.0,0.0,0.0,20928.0,0.0,0.0,0.0,0.0,8.0,1320.0,5232.0,2616.0,129536.0,87808.0,104736.0,2616.0,1.0,19476.0,6.0,29.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45924.2250287026
0.0,8.0,1.0,1.0,5001690.0,1.0,1308.0,4.0,2.0,8.0,1320.0,5232.0,1206.0,3834368.0,87808.0,2349251.0,2616.0,1.0,5000238.0,1463.0,63.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93676.8149882904
0.0,2.0,1.0,1.0,5015683.0,1.0,1308.0,1.0,4.0,8.0,1320.0,5232.0,244.0,2971904.0,87808.0,1956274.0,2616.0,1.0,3076734.0,1222.0,76.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81632.6530612245
0.0,5.0,1.0,1.0,5015973.0,1.0,1308.0,3.0,8.0,9.0,1320.0,10464.0,244.0,5561856.0,88064.0,2943269.0,2616.0,1.0,3953699.0,681.0,71.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130718.954248366
0.0,5.0,1.0,1.0,5001690.0,1.0,1308.0,3.0,2.0,9.0,1320.0,10464.0,1308.0,3465728.0,88064.0,2222894.0,2616.0,1.0,5000238.0,757.0,32.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118694.362017804
0.0,274.0,1.0,2.0,5001690.0,1.0,1308.0,4.0,4.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2735278.0,2616.0,1.0,5000238.0,1275.0,18.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119047.619047619
0.0,2.0,0.0,1.0,5014636.0,0.0,0.0,1.0,4.0,8.0,1320.0,5232.0,258.0,4193280.0,87808.0,2319818.0,1308.0,1.0,2911822.0,1295.0,83.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61255.7427258806
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,3.0,2.0,8.0,1320.0,5232.0,696.0,4193280.0,87808.0,2401464.0,2616.0,1.0,4998930.0,1431.0,61.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59880.2395209581
0.0,0.0,0.0,0.0,5014636.0,0.0,0.0,15.0,3.0,0.0,1320.0,5120.0,2.0,65535.0,65282.0,65283.0,2560.0,1.0,2018632.0,1191.0,68.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18921.4758751183
0.0,3.0,0.0,1.0,5014289.0,0.0,0.0,2.0,5.0,8.0,1320.0,5232.0,245.0,4193280.0,87808.0,2502439.0,2616.0,1.0,2915034.0,1205.0,78.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52910.0529100529
0.0,3.0,0.0,1.0,5000382.0,0.0,0.0,3.0,2.0,9.0,1320.0,10464.0,1308.0,4208128.0,88064.0,2414585.0,2616.0,1.0,4998930.0,770.0,24.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,147058.823529412
0.0,0.0,0.0,0.0,5047917.0,21.0,33280.0,12.0,3.0,0.0,1320.0,10240.0,258.0,65535.0,65280.0,65281.0,2861.0,1.0,2294299.0,1352.0,311.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13071.8954248366
0.0,0.0,0.0,0.0,24047.0,0.0,0.0,0.0,2.0,9.0,1320.0,6540.0,245.0,140800.0,88064.0,108078.0,2616.0,1.0,13524.0,7.0,115.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26160.889470242
0.0,7.0,1.0,1.0,5001690.0,1.0,1308.0,5.0,2.0,9.0,1320.0,10464.0,648.0,3449344.0,88064.0,2099802.0,3924.0,1.0,5000238.0,754.0,29.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126182.965299685
0.0,2.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1308.0,4193280.0,87808.0,2481046.0,2616.0,1.0,4998930.0,1520.0,30.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,53619.3029490617
0.0,6.0,1.0,1.0,5001690.0,1.0,1308.0,5.0,3.0,9.0,1320.0,10464.0,1308.0,4636160.0,88064.0,2645613.0,3924.0,1.0,5000238.0,761.0,36.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,127388.535031847
0.0,856.0,0.0,3.0,5000382.0,0.0,0.0,199.0,4.0,8.0,1320.0,5232.0,606.0,4194304.0,87808.0,3037964.0,1308.0,1.0,4999074.0,3165.0,39.0,0.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11702.7501462844
0.0,2.0,0.0,1.0,5014635.0,0.0,0.0,2.0,4.0,8.0,1320.0,5232.0,243.0,4193280.0,87808.0,2449376.0,2616.0,1.0,2635122.0,1489.0,77.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59435.3640416048
0.0,70.0,35.0,2.0,5165190.0,35.0,164808.0,2.0,1.0,8.0,1320.0,10464.0,1308.0,4101888.0,87808.0,1988968.0,2616.0,1.0,5163738.0,973.0,218.0,0.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52770.4485488127
0.0,174.0,0.0,2.0,5014288.0,0.0,0.0,6.0,20.0,9.0,1320.0,10464.0,258.0,5688320.0,88064.0,2900842.0,2860.0,1.0,3891322.0,704.0,68.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122324.159021407
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,3.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2448793.0,2616.0,1.0,4998930.0,1344.0,26.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91324.200913242
0.0,17.0,2.0,2.0,5002998.0,2.0,2616.0,13.0,2.0,9.0,1320.0,10464.0,1308.0,4529152.0,88064.0,2617963.0,3924.0,1.0,5001546.0,805.0,29.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126984.126984127
0.0,0.0,0.0,0.0,5014287.0,0.0,0.0,2.0,4.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,2560.0,1.0,1833560.0,1236.0,68.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16501.6501650165
0.0,0.0,0.0,0.0,5014635.0,0.0,0.0,0.0,4.0,9.0,1320.0,10464.0,243.0,6494208.0,88064.0,3198003.0,2616.0,1.0,3935958.0,694.0,80.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126984.126984127
0.0,2.0,0.0,1.0,5000382.0,0.0,0.0,2.0,2.0,8.0,1320.0,5232.0,1308.0,4193280.0,87808.0,2447460.0,2616.0,1.0,4998930.0,1712.0,86.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38204.3935052531
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,1.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2398496.0,2616.0,1.0,4998930.0,1362.0,62.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65466.4484451719
0.0,0.0,0.0,0.0,5014588.0,1.0,300.0,3.0,5.0,0.0,1320.0,10240.0,56.0,65535.0,65280.0,65281.0,1580.0,2.0,2306828.0,1309.0,251.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,12095.5548835803
0.0,615.0,2.0,1.0,5016904.0,2.0,2616.0,10.0,7.0,8.0,1320.0,5232.0,244.0,4193280.0,87808.0,2148123.0,2616.0,1.0,1533910.0,1228.0,1273.0,0.0,19.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14981.2734082397
0.0,7.0,1.0,1.0,5001690.0,1.0,1308.0,3.0,2.0,9.0,1320.0,10464.0,1056.0,4912128.0,88064.0,2796564.0,2616.0,1.0,5000238.0,782.0,25.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110192.837465565
0.0,0.0,0.0,0.0,5126928.0,87.0,112640.0,2.0,4.0,0.0,1320.0,10240.0,258.0,65535.0,65280.0,65281.0,2860.0,1.0,3032110.0,1061.0,76.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18091.3613749435
0.0,4.0,1.0,1.0,5001690.0,1.0,1308.0,1.0,3.0,8.0,1320.0,5232.0,1206.0,3753472.0,87808.0,2200980.0,2616.0,1.0,5000238.0,1385.0,25.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71174.3772241993
0.0,0.0,0.0,0.0,5014288.0,0.0,0.0,2.0,12.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,2560.0,1.0,1692018.0,1059.0,75.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15497.8690430066
0.0,13.0,1.0,1.0,5002998.0,1.0,2616.0,10.0,2.0,8.0,1320.0,5232.0,1308.0,4194304.0,87808.0,2332953.0,2616.0,1.0,5001546.0,1510.0,58.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,46457.6074332172
0.0,1.0,0.0,1.0,5014289.0,0.0,0.0,1.0,5.0,8.0,1320.0,5232.0,222.0,4191232.0,87808.0,2329348.0,2616.0,1.0,2606688.0,1519.0,71.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47058.8235294118
0.0,2.0,0.0,1.0,5000382.0,0.0,0.0,2.0,89.0,9.0,1320.0,10464.0,184.0,4106240.0,88064.0,2363491.0,2616.0,1.0,4998930.0,845.0,35.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126582.278481013
0.0,0.0,0.0,0.0,5029647.0,12.0,15360.0,5.0,4.0,0.0,1320.0,10240.0,258.0,65535.0,65280.0,65281.0,2859.0,1.0,2930341.0,1148.0,75.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19361.0842207164
0.0,20.0,2.0,2.0,5002998.0,2.0,2616.0,12.0,3.0,8.0,1320.0,5232.0,1308.0,4063744.0,87808.0,2316352.0,2616.0,1.0,5001546.0,1392.0,42.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,121580.547112462
0.0,0.0,0.0,0.0,5014636.0,0.0,0.0,0.0,6.0,8.0,1320.0,5232.0,244.0,4193280.0,87808.0,2618964.0,2616.0,1.0,3002250.0,1174.0,76.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56737.5886524823
0.0,0.0,0.0,0.0,62784.0,0.0,0.0,0.0,1.0,8.0,1320.0,5232.0,1308.0,213504.0,87808.0,146915.0,2616.0,1.0,61332.0,16.0,27.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94786.7298578199
0.0,312.0,1.0,3.0,5002998.0,1.0,2616.0,20.0,4.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2872529.0,2616.0,1.0,5001546.0,1339.0,47.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98522.1674876847
0.0,4.0,0.0,1.0,5014287.0,0.0,0.0,3.0,4.0,9.0,1320.0,10464.0,258.0,4610560.0,88064.0,2629224.0,2859.0,1.0,3896925.0,710.0,90.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120120.12012012
0.0,6.0,0.0,1.0,5000382.0,0.0,0.0,6.0,2.0,8.0,1320.0,5232.0,1308.0,3741440.0,87808.0,2426936.0,2616.0,1.0,4998930.0,1514.0,58.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47449.5848161329
0.0,3.0,0.0,1.0,5014287.0,0.0,0.0,2.0,5.0,9.0,1320.0,10464.0,243.0,4272640.0,88064.0,2626695.0,2616.0,1.0,3875478.0,721.0,81.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91324.200913242
0.0,2.0,1.0,1.0,5001690.0,1.0,1308.0,1.0,2.0,9.0,1320.0,10464.0,38.0,4989440.0,88064.0,2628889.0,3924.0,1.0,5000238.0,751.0,49.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111731.843575419
0.0,447.0,0.0,3.0,5014289.0,0.0,0.0,5.0,9.0,8.0,1320.0,5232.0,162.0,4193280.0,87808.0,2706982.0,2616.0,1.0,2521688.0,1447.0,75.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52631.5789473684
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,10.0,3603456.0,87808.0,2242123.0,2616.0,1.0,4998930.0,1571.0,49.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86580.0865800866
0.0,5.0,1.0,1.0,5001690.0,1.0,1308.0,2.0,3.0,9.0,1320.0,10464.0,648.0,5808128.0,88064.0,3036172.0,3924.0,1.0,5000238.0,866.0,34.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87527.352297593
0.0,5.0,0.0,1.0,5014287.0,0.0,0.0,4.0,6.0,8.0,1320.0,5232.0,222.0,3660544.0,87808.0,2495304.0,2616.0,1.0,1541616.0,1140.0,84.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24554.9416820135
0.0,2.0,0.0,1.0,5000382.0,0.0,0.0,2.0,2.0,9.0,1320.0,10464.0,1308.0,5075456.0,88064.0,2673724.0,2560.0,1.0,4998930.0,756.0,30.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118343.195266272
0.0,4.0,0.0,1.0,5000382.0,0.0,0.0,4.0,4.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2266564.0,2616.0,1.0,4998930.0,1556.0,82.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46242.774566474
0.0,411.0,2.0,3.0,5002998.0,2.0,2616.0,21.0,22.0,9.0,1320.0,10464.0,332.0,4759040.0,88064.0,3018159.0,2616.0,1.0,5001546.0,1455.0,381.0,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44493.8820912125
0.0,17.0,1.0,2.0,5001690.0,1.0,1308.0,5.0,2.0,8.0,1320.0,5232.0,10.0,4193280.0,87808.0,2438952.0,1308.0,1.0,5000382.0,1281.0,35.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83857.4423480084
0.0,0.0,0.0,0.0,5014288.0,0.0,0.0,3.0,8.0,0.0,1320.0,5120.0,258.0,65535.0,65280.0,65281.0,2560.0,1.0,1712136.0,1082.0,74.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15402.3873700424
0.0,0.0,0.0,0.0,5014289.0,0.0,0.0,31.0,12.0,0.0,1320.0,5120.0,1.0,65535.0,65281.0,65282.0,2560.0,1.0,1592144.0,1067.0,88.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15829.0462999604
0.0,10.0,1.0,2.0,5015596.0,1.0,1308.0,4.0,4.0,8.0,1320.0,5232.0,244.0,4193280.0,87808.0,2489080.0,2616.0,1.0,3045198.0,1164.0,75.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68143.1005110733
0.0,8.0,1.0,1.0,5001690.0,1.0,1308.0,3.0,3.0,8.0,1320.0,5232.0,1206.0,4078848.0,87808.0,2406419.0,2616.0,1.0,5000238.0,1468.0,34.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,51813.4715025907
0.0,696.0,2.0,2.0,5002998.0,2.0,2616.0,31.0,2.0,9.0,1320.0,10464.0,1308.0,3863040.0,88064.0,2687860.0,2616.0,1.0,5001546.0,1379.0,1134.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14508.5237577077
0.0,1.0,0.0,1.0,5014289.0,0.0,0.0,1.0,6.0,8.0,1320.0,5232.0,222.0,4193280.0,87808.0,2923046.0,1308.0,1.0,2235108.0,1220.0,71.0,0.0,21.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29962.5468164794
0.0,1.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1308.0,4193280.0,87808.0,2280348.0,2616.0,1.0,4998930.0,1435.0,41.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83682.0083682008
0.0,13.0,2.0,1.0,5016905.0,2.0,2616.0,6.0,5.0,8.0,1320.0,5232.0,222.0,3751680.0,87808.0,2522717.0,2616.0,1.0,2529684.0,1318.0,87.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42283.2980972516
0.0,7.0,3.0,2.0,5004306.0,3.0,3924.0,4.0,3.0,8.0,1320.0,5232.0,1206.0,4194304.0,87808.0,2390679.0,2616.0,1.0,5002854.0,1354.0,33.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71942.4460431655
0.0,2.0,0.0,1.0,5000382.0,0.0,0.0,1.0,2.0,8.0,1320.0,5232.0,1206.0,3867392.0,87808.0,2606877.0,1308.0,1.0,4999074.0,2365.0,72.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20693.2229694775
0.0,6.0,0.0,1.0,5014288.0,0.0,0.0,5.0,6.0,8.0,1320.0,5232.0,222.0,4193280.0,87808.0,2525124.0,2616.0,1.0,2837052.0,1309.0,73.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90090.0900900901
0.0,23.0,3.0,3.0,5018559.0,3.0,3924.0,19.0,3.0,9.0,1320.0,10464.0,243.0,4715008.0,88064.0,2664604.0,2616.0,1.0,3892362.0,697.0,92.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107526.88172043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,65535.0,65535.0,65535.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84566.5961945032
0.0,2.0,0.0,1.0,5014288.0,0.0,0.0,2.0,4.0,9.0,1320.0,10464.0,258.0,4900864.0,88064.0,2873233.0,2860.0,1.0,3906814.0,714.0,84.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119402.985074627
0.0,4.0,1.0,1.0,5016904.0,1.0,2616.0,2.0,4.0,9.0,1320.0,14388.0,244.0,4053504.0,88064.0,2564831.0,2616.0,1.0,3873753.0,729.0,86.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82644.6280991736
0.0,1417.0,11.0,3.0,5030466.0,11.0,30084.0,458.0,2.0,8.0,1320.0,9156.0,354.0,6826752.0,87808.0,2995200.0,2616.0,1.0,5029014.0,2282.0,1190.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8908.6859688196
0.0,184.0,2.0,2.0,5016904.0,2.0,2616.0,19.0,6.0,9.0,1320.0,10464.0,244.0,5668352.0,88064.0,2924688.0,2616.0,1.0,3846366.0,687.0,88.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81135.9026369168
0.0,497.0,0.0,3.0,5000382.0,0.0,0.0,85.0,6.0,9.0,1320.0,10464.0,648.0,4298240.0,88064.0,2585392.0,1308.0,1.0,4999074.0,1552.0,118.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38167.9389312977
0.0,343.0,2.0,3.0,5016905.0,2.0,2616.0,14.0,19.0,9.0,1320.0,10464.0,258.0,6167552.0,88064.0,3121795.0,2861.0,1.0,3827473.0,734.0,96.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98765.4320987654
0.0,6.0,0.0,1.0,5000382.0,0.0,0.0,6.0,2.0,8.0,1320.0,5232.0,1206.0,4193280.0,87808.0,2911272.0,2616.0,1.0,4998930.0,2608.0,38.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,17323.5166738848
0.0,9.0,1.0,2.0,5001690.0,1.0,1308.0,7.0,3.0,9.0,1320.0,10464.0,1308.0,4935680.0,88064.0,2693477.0,2616.0,1.0,5000238.0,752.0,40.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,112359.550561798
0.0,490.0,3.0,3.0,5017148.0,3.0,2860.0,12.0,13.0,9.0,1320.0,6540.0,244.0,5651968.0,88064.0,2793041.0,2616.0,1.0,2248836.0,1561.0,491.0,0.0,42.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,37488.2849109653
0.0,8.0,1.0,1.0,5015597.0,1.0,1308.0,6.0,6.0,9.0,1320.0,10464.0,245.0,3558912.0,88064.0,2318658.0,2616.0,1.0,3796758.0,759.0,77.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89686.0986547085
0.0,207.0,0.0,1.0,5000382.0,0.0,0.0,4.0,3.0,8.0,1320.0,5232.0,1308.0,3660544.0,87808.0,2420191.0,1308.0,1.0,4999074.0,2322.0,39.0,0.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27529.2498279422
0.0,1121.0,211.0,3.0,5569278.0,213.0,568896.0,10.0,12.0,8.0,1320.0,9156.0,618.0,4940288.0,87808.0,2128307.0,1308.0,1.0,5567970.0,2015.0,241.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,4.0,245.0,90.7,23995.200959808
0.0,1.0,0.0,1.0,5014287.0,0.0,0.0,1.0,4.0,8.0,1320.0,5232.0,222.0,4194304.0,87808.0,2621453.0,2616.0,1.0,2642364.0,1353.0,73.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40899.7955010225
