resets.sent.a2b,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,data.xmit.time.a2b,data.xmit.time.b2a,throughput.a2b,rtt.samples.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,sdv.retr.time.a2b,syn.pkts.sent.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.downlinkdeltadelay.50.,abs.downlinkdeltadelay.75.,abs.uplinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.max,abs.rwin.min,abs.rwin.25.,abs.rwin.50.,abs.rwin.avg,abs.rwin.75.,abs.winratio.25.,abs.winratio.50.,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.25.,abs.idletime.50.,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.min,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
0.0,0.0,0.0,10025820.0,0.0,0.0,14.0,65236.0,274.0,300.0,5434368.0,65536.0,3614305.0,288208.0,1.0,3.0,102504.0,51.0,3587.0,2.0,9949800.0,0.13,0.542,1447.0,4.0,23.9,32.3,26.6,3.9,24.5,1.0,24.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,312.0,0.1,2.6,0.6,0.3,0.4,0.4,3.0,0.0,0.0,0.0,230.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,63.0,7.0,11.0,7.07706422018349,12.0,21.0,5.0,13.0,21.0,57.0,6.0,20.0,24.0,26.3698288092316,32.0,54.0,0.0,494824.0,599616.0,1814116.0,65536.0,2742272.0,5038080.0,4015261.82752294,5282816.0,0.102527097078228,0.12508761755683,0.0,210508.0,290784.0,405140.816513761,541320.0,1344430.0,0.0,0.0,1.00000000384171,82.9999999987194,1.0,65236.0,3.0,228.0,2.0,0.0,0.0,193.024561685562,982.997333169501,190894.457
0.0,0.0,0.0,10000383.0,0.0,0.0,1.0,65236.0,488.0,229.0,8387584.0,65536.0,5029446.0,265235.0,1.0,1.0,176206.0,9.0,2776.0,1.0,10000243.0,0.0,0.65,326.0,2.0,19.8,26.1,22.9,0.0,19.8,1.0,19.8,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,424.0,0.1,3.0,0.4,0.4,0.5,0.5,1.0,0.0,0.0,0.0,216.0,1.0,0.0,0.0,0.0,0.0,7.0,30.0,154.0,7.0,10.0,4.13728549141966,12.0,24.0,10.0,19.0,52.0,71.0,16.0,23.0,28.0,43.2930329194772,43.0,169.0,0.0,360880.0,462368.0,1421312.0,65536.0,3002368.0,5196800.0,5137102.87675507,8364032.0,0.0592521980122324,0.0726336882036221,0.0,229020.0,374236.0,578772.822152886,1092704.0,1449072.0,0.0,0.0,2.00000000040745,36.0000000000582,1.0,65236.0,0.0,270.0,0.0,0.0,0.0,125.740173567554,598.44715786324,123081.637
0.0,0.0,0.0,10025820.0,0.0,0.0,0.0,65236.0,160.0,300.0,4754432.0,65536.0,3424974.0,339975.0,1.0,3.0,53256.0,50.0,3587.0,2.0,9947280.0,0.144,0.681,1177.0,4.0,19.5,43.9,29.3,10.4,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,369.0,0.1,1.8,0.5,0.3,0.6,0.6,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,10.0,14.0,13.8685121107266,20.0,40.0,9.0,25.0,42.0,46.0,14.0,26.0,36.0,46.3928341514442,62.0,110.0,0.0,441396.0,701658.0,1465037.0,65536.0,3758080.0,4542464.0,3833999.5017301,4733952.0,0.119404155468407,0.238154974233463,0.0,218957.0,701860.0,679446.306228374,1136028.25,1441196.0,0.0,0.0,2.00000000040745,92.000000004191,1.0,65236.0,0.0,271.0,0.0,0.0,0.0,145.764233958802,488.227666646324,150706.15
0.0,0.0,11.0,10053551.0,0.0,53168.0,123.0,65236.0,88.0,229.0,8387584.0,65536.0,6177833.0,302970.0,1.0,1.0,110155.0,3.0,8328.0,2.0,10053411.0,0.0,1.915,116.0,2.0,17.6,34.9,26.3,0.0,34.9,1.0,34.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,405.0,0.1,3.6,0.7,0.6,1.0,1.0,81.0,0.1,0.9,0.0,318.0,6.0,2.0,630.3,411.1,282.7,0.0,88.0,673.0,-25.0,8.0,-87.4067164179104,12.0,214.0,8.0,14.0,42.0,654.0,2.0,20.0,24.0,37.0621700657034,30.0,530.0,0.0,189849.0,325308.0,783048.0,65536.0,5310464.0,8239104.0,6598085.41293532,8354816.0,0.0281731493726166,0.0456309400176234,0.0,135722.0,206528.0,316633.262437811,357681.0,1278256.0,0.0,0.0,2.00000000040745,282.999999995809,1.0,65236.0,110.0,270.0,9.0,1.0,0.0,101.623200335888,1260.30399936985,41777.057
0.0,0.0,29.0,10194675.0,0.0,168856.0,17.0,65236.0,60.0,300.0,7887872.0,65536.0,4971520.0,285548.0,1.0,2.0,219673.0,38.0,3586.0,2.0,10110335.0,0.133,0.736,1088.0,4.0,21.7,29.8,25.7,4.5,29.8,1.0,29.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,358.0,0.1,4.3,0.5,0.4,0.9,0.9,10.0,0.0,0.0,0.0,208.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,367.0,5.0,8.0,2.09166666666667,11.0,25.0,9.0,29.0,52.0,190.0,8.0,19.0,33.5,71.0588952380929,61.0,378.0,0.0,381700.0,569080.0,1759336.0,65536.0,3500288.0,6337536.0,5085329.06666667,6596608.0,0.0589028428943311,0.186817715907255,0.0,186520.0,499740.0,704426.128333333,936111.0,4874656.0,0.0,0.0,1.00000000384171,195.999999996275,0.0,65236.0,2.0,261.0,2.0,0.0,0.0,161.791724618709,876.236307624905,129107.362
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,108.0,229.0,7049216.0,65536.0,4806548.0,305666.0,1.0,1.0,66049.0,18.0,4164.0,1.0,10000243.0,0.0,0.275,700.0,2.0,19.4,24.0,21.7,0.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,314.0,0.1,2.6,0.5,0.3,1.2,1.2,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,14.0,10.9839816933638,16.0,21.0,8.0,13.0,19.0,37.0,19.0,25.0,30.0,29.9633867276888,34.0,44.0,0.0,853620.0,1289452.0,2109760.0,65536.0,4013056.0,6932480.0,5390270.38901602,7018496.0,0.195561204001168,0.206138457763885,0.0,442948.0,750908.0,850923.633867277,1539292.0,1539292.0,0.0,0.0,0.999999996565748,29.0000000022701,1.0,65236.0,0.0,216.0,0.0,0.0,0.0,313.498562617021,577.40799997113,290920.233
0.0,0.0,0.0,10000383.0,0.0,0.0,10.0,65236.0,16.0,229.0,8387584.0,65536.0,5797498.0,289003.0,1.0,1.0,169401.0,7.0,4164.0,1.0,10000243.0,0.0,0.737,287.0,2.0,13.5,33.2,23.4,0.0,33.2,1.0,33.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400.0,0.1,4.1,0.6,0.5,0.4,0.4,6.0,0.0,0.0,0.0,225.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,158.0,5.0,10.0,3.47068145800317,11.0,29.0,8.0,33.0,91.5,85.0,9.0,20.0,37.0,58.9475276579295,90.5,167.0,0.0,267884.0,470572.0,2209696.0,65536.0,5150720.0,7863296.0,6429898.8526149,8366080.0,0.0377721814247454,0.118795477112905,0.0,171248.0,666240.0,654206.846275753,1119422.0,1600364.0,0.0,0.0,1.00000000384171,74.9999999970896,1.0,65236.0,9.0,263.0,2.0,0.0,0.0,122.247468073226,1964.17422200398,108405.236
0.0,0.0,0.0,10025819.0,0.0,0.0,3.0,65236.0,120.0,300.0,4226048.0,65536.0,2064283.0,299406.0,1.0,5.0,278091.0,48.0,3586.0,2.0,9966479.0,0.121,0.404,1814.0,4.0,14.2,22.3,17.5,3.5,22.3,1.0,22.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198.0,0.1,6.4,0.6,0.5,0.8,0.8,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-0.25,9.0,5.23474178403756,11.0,17.0,9.25,15.5,25.0,30.0,5.0,21.0,25.0,25.5328638497653,31.0,48.0,0.0,563377.0,1055032.0,1630166.0,65536.0,2028544.0,2752000.0,2615127.7370892,3078144.0,0.268100573648527,0.336700734126554,0.0,410998.75,905766.0,1186362.35680751,1255494.0,2881006.0,0.0,0.0,1.00000000384171,80.999999998312,1.0,65236.0,0.0,218.0,0.0,0.0,0.0,333.766452645144,2229.68319955406,272706.367
0.0,0.0,0.0,10025818.0,0.0,0.0,6.0,65236.0,8.0,300.0,6290432.0,65536.0,4601361.0,359552.0,1.0,2.0,43245.0,31.0,2776.0,1.0,9916610.0,0.18,1.246,664.0,4.0,22.9,36.0,30.1,5.5,32.1,1.0,32.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,506.0,0.1,2.5,0.6,0.5,0.8,0.8,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,1.0,11.0,-5.1796178343949,14.0,30.0,63.0,118.0,134.0,163.0,15.0,57.0,105.0,100.305860789075,143.0,167.0,0.0,435832.0,1075312.0,1492684.0,65536.0,5078016.0,6252544.0,5183857.16178344,6278144.0,0.0937750895503953,0.230281882474701,0.0,810204.0,1200620.0,1049655.43949045,1340812.0,2105381.0,0.0,0.0,2.00000000040745,88.9999999999418,1.0,65236.0,0.0,331.0,0.0,0.0,0.0,72.5923538676749,130.466245611746,72688.733
0.0,0.0,0.0,10025820.0,127.0,0.0,11.0,49611.0,21.0,256.0,6289408.0,65536.0,5013710.0,496904.0,1.0,1.0,342466.0,37.0,3587.0,2.0,9641175.0,1.923,11.385,69.0,2.0,301.9,533.6,417.7,0.0,0.0,1.0,301.9,415.1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1317.0,0.1,5.7,0.6,0.6,0.8,0.8,10.0,0.0,0.0,0.0,1426.0,14.0,0.0,0.0,0.0,0.0,0.0,613.0,2146.0,356.0,657.0,444.670904467853,733.0,823.0,249.0,337.0,522.0,1861.0,141.0,902.0,1000.0,981.948419905558,1090.0,1389.0,0.0,838391.0,1235343.0,2614242.0,65536.0,5039104.0,5846016.0,5163176.86887032,6288384.0,0.191846673009606,0.221968903909557,0.0,347674.0,470253.0,460652.045405013,568041.0,830702.0,0.999999996565748,2.00000000040745,4.00000000081491,1595.00000000116,1.0,49611.0,3.0,560.0,3.0,0.0,0.0,9.3993528146473,21.0248948545391,8676.082
0.0,0.0,0.0,10025820.0,127.0,0.0,11.0,49611.0,21.0,256.0,6289408.0,65536.0,5013710.0,496904.0,1.0,1.0,342466.0,37.0,3587.0,2.0,9641175.0,1.923,11.385,69.0,2.0,301.9,533.6,417.7,0.0,0.0,1.0,301.9,415.1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1317.0,0.1,5.7,0.6,0.6,0.8,0.8,10.0,0.0,0.0,0.0,1426.0,14.0,0.0,0.0,0.0,0.0,0.0,613.0,6434.0,-2147.0,-678.5,-1043.8362881666,-33.75,1483.0,1287.0,1995.5,3794.0,4063.25,169.0,709.0,1038.5,1535.79200084424,2217.0,4859.0,0.0,5308.0,11279.5,4294979791.91667,0.0,4316.0,7651.0,8864.63106796117,12804.5,0.947814829695103,1.16399753759469,0.0,5308.0,17914.5,12722.4514563107,19905.0,19905.0,0.0,25.0000000014552,70.9999999962747,1725.99999999511,0.0,1327.0,44.0,15.0,0.0,0.0,0.0,224.0525539285435,596.1125145876365,8676.082
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,440.0,229.0,6427648.0,65536.0,4676842.0,290426.0,1.0,1.0,36257.0,6.0,5552.0,1.0,10000243.0,0.0,0.701,307.0,2.0,17.0,22.5,19.8,0.0,22.5,1.0,22.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,537.0,0.1,3.0,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,3.0,10.0,-0.698457223001402,12.0,21.0,31.0,60.0,87.0,131.0,4.0,39.0,64.0,61.7989970371102,80.0,118.0,0.0,363656.0,977676.0,1468504.0,65536.0,3787776.0,6405120.0,5074752.98737728,6417408.0,0.111710888835649,0.221534895499037,0.0,484412.0,937075.0,893940.95371669,1253976.0,2068120.0,0.0,0.0,2.00000000040745,25.9999999980209,1.0,65236.0,0.0,310.0,0.0,0.0,0.0,128.917007470332,1955.35199951116,114127.053
0.0,0.0,0.0,10025818.0,0.0,0.0,5.0,65236.0,274.0,300.0,3040256.0,65536.0,1377650.0,267200.0,1.0,4.0,76739.0,47.0,3585.0,2.0,9963378.0,0.095,0.428,1797.0,4.0,10.7,21.2,16.1,4.4,17.4,1.0,17.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.0,0.1,2.1,0.7,0.3,0.4,0.4,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,10.0,8.62053571428571,13.0,23.0,10.0,17.0,23.0,33.0,12.0,20.0,28.0,28.4084821428571,37.0,50.0,0.0,453182.0,982704.0,1487520.0,65536.0,695040.0,1357824.0,1398738.28571429,1914880.0,0.324242117128785,0.617940573550891,0.0,297032.0,676240.0,639206.131696429,940648.0,1418714.0,0.0,0.0,1.00000000384171,57.0000000006985,1.0,65236.0,0.0,227.0,0.0,0.0,0.0,251.535652566869,604.072533293062,239330.364
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,43028.0,148.0,229.0,8387584.0,65536.0,6347959.0,354847.0,1.0,1.0,20893.0,3.0,8328.0,3.0,10000243.0,0.0,2.992,75.0,2.0,20.5,26.9,23.7,0.0,26.9,1.0,26.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1090.0,0.1,2.7,0.6,0.5,0.8,0.8,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,13.0,19.0,-41.2660606060606,23.0,33.0,259.0,335.0,418.0,899.0,27.0,202.25,337.0,299.76303030303,387.0,522.0,0.0,537952.0,1456168.0,1478104.0,65536.0,6870272.0,8379392.0,7014822.01212121,8385536.0,0.16811040521978,0.175679534688264,0.0,870623.0,1362546.0,1177277.16363636,1423985.0,2388216.0,0.0,0.0,2.00000000040745,271.00000000064,1.0,43028.0,0.0,636.0,0.0,0.0,0.0,28.6755727696761,76.2039215671333,26738.992
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,197.0,229.0,8383488.0,65536.0,5323898.0,351777.0,1.0,1.0,103678.0,12.0,13880.0,2.0,10000243.0,0.0,0.271,747.0,2.0,14.3,15.6,15.0,0.0,15.6,1.0,15.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,283.0,0.1,4.5,0.6,0.5,0.4,0.4,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,10.0,8.54809843400447,12.0,26.0,7.0,18.0,21.0,22.0,2.0,20.0,25.0,26.4004474272931,34.0,45.0,0.0,732404.0,1069445.0,1453236.0,65536.0,4675584.0,8000512.0,6345769.23489933,8268800.0,0.131275693806976,0.17057323514125,0.0,421158.5,892857.0,873014.111856823,1053428.5,1901237.0,0.0,0.0,1.00000000020373,20.0000000004366,1.0,65236.0,0.0,257.0,0.0,0.0,0.0,356.06203946896,2929.61599853519,295214.258
0.0,0.0,0.0,10025819.0,0.0,0.0,2.0,65236.0,272.0,300.0,3094528.0,65536.0,1363564.0,430774.0,1.0,4.0,91980.0,40.0,3586.0,2.0,9955259.0,0.128,0.451,1758.0,4.0,12.3,20.3,15.2,3.6,15.3,1.0,15.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,0.1,9.4,0.7,0.7,0.4,0.4,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,9.0,7.59803921568627,12.0,15.0,6.0,11.0,26.0,31.0,8.0,20.0,22.0,26.4019607843137,33.0,57.0,0.0,508702.0,770016.0,1472668.0,65536.0,887040.0,1214464.0,1503019.16862745,2251776.0,0.32264192801941,0.578862184584394,0.0,305873.0,486942.0,626001.454901961,917406.5,1439356.0,0.0,0.0,1.00000000020373,86.9999999995343,1.0,65236.0,0.0,254.0,0.0,0.0,0.0,258.818305712959,1164.88177764835,235810.8
0.0,0.0,47.0,10178675.0,230.0,178292.0,33.0,48580.0,12.0,229.0,6291456.0,65536.0,4215328.0,444262.0,1.0,1.0,20010.0,32.0,1388.0,1.0,10178535.0,0.3,3.387,57.0,1.0,52.2,52.2,52.2,0.0,52.2,1.0,52.2,263.4,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1273.0,0.1,43.9,0.5,1.4,1.3,1.3,7.0,0.6,0.6,0.0,424.0,5.0,1.0,108.3,115.0,0.0,20.0,54.0,569.0,6.0,8.0,-4.87813411078717,11.0,206.0,7.0,10.0,24.0,562.0,3.0,18.0,22.0,46.1507258469895,30.5,575.0,0.0,55376.0,109728.0,456068.0,65536.0,2777088.0,5967872.0,4595763.34927114,6280192.0,0.0171921188766892,0.0223101021039604,0.0,41734.0,80920.0,101247.449562682,129000.0,453876.0,0.0,0.999999996565748,2.00000000040745,570.999999999913,0.0,48580.0,7.0,638.0,2.0,19.0,0.0,44.1107427150273,198.287999983476,23620.627
0.0,0.0,0.0,10025818.0,0.0,0.0,9.0,65236.0,80.0,300.0,8317952.0,65536.0,5302004.0,359562.0,1.0,3.0,50571.0,30.0,3585.0,2.0,9933338.0,0.11,0.585,1358.0,4.0,15.2,30.8,20.6,7.3,30.8,1.0,30.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,427.0,0.1,2.1,0.4,0.3,0.8,0.8,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,9.0,4.50753012048193,10.0,27.0,35.0,43.5,71.0,53.0,11.0,45.0,53.0,57.296686746988,69.25,103.0,0.0,1101704.0,1343705.0,1485922.0,65536.0,4054784.0,7766528.0,6068825.44578313,8144896.0,0.163069518316736,0.184046020822589,0.0,970098.0,1257528.0,1098193.31777108,1322741.0,1459312.0,0.0,0.0,1.00000000020373,72.0000000001164,1.0,65236.0,0.0,328.0,0.0,0.0,0.0,170.058320011927,463.768888863124,164631.77
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,135.0,229.0,8380416.0,65536.0,4804175.0,368494.0,1.0,1.0,91341.0,13.0,5552.0,1.0,10000243.0,0.0,0.256,774.0,2.0,17.5,17.6,17.6,0.0,17.5,1.0,17.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,0.1,8.0,0.8,1.2,0.6,0.6,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8.0,10.0,6.70833333333333,12.0,17.0,11.0,15.0,20.0,38.0,16.0,26.0,29.0,29.0138888888889,32.0,47.0,0.0,992600.0,1375216.5,2148380.0,65536.0,3504128.0,7476736.0,5723704.88888889,8246272.0,0.202443556917822,0.220036108614353,0.0,728636.0,996733.5,908814.928240741,1202000.0,1267236.0,0.0,0.0,1.00000000020373,23.0000000010477,1.0,65236.0,0.0,246.0,0.0,0.0,0.0,342.397884797173,682.287619015129,312511.969
0.0,0.0,0.0,10025820.0,0.0,0.0,7.0,65236.0,176.0,300.0,3927040.0,65536.0,1577984.0,422313.0,1.0,4.0,107575.0,39.0,3587.0,2.0,9961280.0,0.106,0.415,1767.0,4.0,12.8,21.3,15.8,4.0,21.3,1.0,21.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.1,1.9,0.7,0.3,0.8,0.8,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,6.0,10.0,5.65408805031447,14.0,18.0,6.0,13.0,20.0,69.0,11.0,20.0,24.0,25.1761006289308,29.0,47.0,0.0,445991.0,841128.0,1947364.0,65536.0,718848.0,1438720.0,1681620.52830189,2489344.0,0.283714818042933,0.444585999761781,0.0,353556.0,759236.0,767126.566037736,1041832.0,1964178.0,0.0,0.0,1.00000000020373,68.9999999995052,1.0,65236.0,0.0,248.0,0.0,0.0,0.0,273.270277417151,616.938239975323,248221.895
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,448.0,229.0,5696512.0,65536.0,4067439.0,386698.0,1.0,1.0,62724.0,10.0,5552.0,1.0,10000243.0,0.0,0.35,592.0,2.0,14.9,17.6,16.2,0.0,14.9,1.0,14.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,320.0,0.1,2.6,0.6,0.3,0.8,0.8,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,8.0,10.0,3.67446393762183,12.0,30.0,18.0,28.0,34.0,76.0,8.0,24.0,37.0,34.6998050682261,44.0,53.0,0.0,672427.0,1209304.0,1493488.0,65536.0,4756480.0,5608448.0,4649287.36062378,5663744.0,0.205121559166516,0.244536875562556,0.0,749520.0,1074864.0,1347981.61793372,2739539.0,2742531.0,0.0,0.0,1.00000000020373,22.9999999974098,1.0,65236.0,0.0,271.0,0.0,0.0,0.0,234.801155964526,604.931999924383,228580.183
0.0,0.0,0.0,10025820.0,0.0,0.0,7.0,65236.0,24.0,300.0,5173248.0,65536.0,3631737.0,408472.0,1.0,3.0,54933.0,44.0,3587.0,2.0,9935228.0,0.14,0.511,1542.0,4.0,14.6,25.6,21.6,4.8,22.4,1.0,22.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,392.0,0.1,5.2,0.6,0.7,0.4,0.4,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,5.0,8.0,5.61230769230769,9.0,18.0,15.0,32.0,47.0,33.0,13.0,21.0,40.0,40.5123076923077,59.0,83.0,0.0,539396.0,1191860.0,1438704.0,65536.0,4060160.0,4492288.0,4033236.67692308,4745216.0,0.21880601006013,0.273188841010779,0.0,502704.0,874471.5,831986.484615385,1215437.0,1485683.0,0.0,0.0,1.00000000020373,90.9999999967113,1.0,65236.0,0.0,335.0,0.0,0.0,0.0,217.174884870687,460.126719981595,204529.776
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,388.0,229.0,8387584.0,65536.0,5839106.0,340594.0,1.0,1.0,58724.0,12.0,13880.0,2.0,10000243.0,0.0,0.377,556.0,2.0,12.7,15.0,13.8,0.0,12.7,1.0,12.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,351.0,0.1,7.0,0.5,0.5,0.3,0.3,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7.0,10.0,7.52407407407407,12.0,23.0,20.0,28.0,33.0,39.0,12.0,29.0,41.0,37.4677701674292,45.0,58.0,0.0,692612.0,1176948.0,1439876.0,65536.0,5666816.0,8292352.0,6708419.31851852,8366080.0,0.13447256829821,0.169246558015454,0.0,792903.5,1022378.0,991506.268518519,1187120.0,1643592.0,0.0,0.0,1.00000000020373,24.0000000012515,1.0,65236.0,0.0,284.0,0.0,0.0,0.0,219.625178442594,563.708999964768,212209.719
0.0,0.0,0.0,10025818.0,0.0,0.0,12.0,65236.0,165.0,300.0,6548480.0,65536.0,3631075.0,388911.0,1.0,3.0,74381.0,42.0,3585.0,2.0,9952598.0,0.113,0.459,1741.0,4.0,12.0,17.9,15.1,2.7,13.9,1.0,13.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,349.0,0.1,1.8,0.5,0.3,0.5,0.5,1.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.0,10.0,9.27739726027397,13.0,54.0,9.0,28.0,46.25,41.0,9.0,24.0,43.5,40.7705479452055,54.0,77.0,0.0,719926.0,1327708.0,2174658.0,65536.0,4227072.0,4478976.0,4006496.43835616,4689920.0,0.252070263993181,0.311242766838526,0.0,368322.0,1002136.0,1362461.01712329,3062348.0,3062348.0,0.0,0.0,1.00000000020373,75.0000000007276,1.0,65236.0,0.0,325.0,0.0,0.0,0.0,250.317816168703,898.262153777057,225212.562
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,12.0,229.0,6605824.0,65536.0,4437477.0,319650.0,1.0,1.0,68419.0,12.0,16656.0,3.0,10000243.0,0.0,0.36,581.0,2.0,11.2,16.2,13.7,0.0,11.2,1.0,11.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,326.0,0.1,3.4,0.5,0.3,0.5,0.5,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,3.0,7.0,1.41103202846975,9.0,16.0,21.0,36.0,41.0,63.0,7.0,22.0,44.0,38.1556939501776,49.0,64.0,0.0,565240.0,1255464.0,1442132.0,65536.0,3135488.0,6401024.0,5100651.50177936,6580224.0,0.183630116372392,0.217781918812035,0.0,526399.0,1119418.0,949516.676156584,1247812.0,2087560.0,0.0,0.0,1.00000000020373,23.9999999976135,1.0,65236.0,0.0,296.0,0.0,0.0,0.0,212.843308223632,683.689142759473,222230.733
