sack.pkts.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.a2b,outoforder.pkts.b2a,pushed.data.pkts.a2b,pushed.data.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.b2a,max.owin.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,wavg.owin.b2a,initial.window.bytes.a2b,initial.window.pkts.b2a,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.a2b,idletime.max.b2a,throughput.b2a,rtt.samples.a2b,rtt.min.a2b,rtt.avg.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,post.loss.acks.a2b,rtt.min.last.a2b,rtt.max.last.a2b,rtt.avg.last.a2b,rtt.sdv.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,max.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.full.sz.min.b2a,post.loss.acks.b2a,triple.dupacks.b2a,syn.pkts.sent.b2a,duplicate.acks.a2b,duplicate.acks.b2a,transfer.datarate
0.0,0.0,0.0,0.0,0.0,41.0,0.0,235.0,3.0,2776.0,126.0,274.0,76800.0,6734464.0,65536.0,4088641.0,1222829.0,1.0,608654.0,8.0,243034.0,461.0,517.0,2.0,0.448,0.062,48.8,57.9,8066.0,854.0,12.8,51.9,1.0,19.5,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,1.4,0.9,0.5,0.4,0.0,0.0,1.0,0.0,0.0,42348.481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,1.0,465.0,224.0,465.0,67584.0,2188032.0,65536.0,1659248.0,2183325.0,1.0,1130763.0,1.0,1607407.0,0.0,12800.0,1.0,0.718,0.0,750.6,31.3,309.0,3607.0,15.9,321.4,1.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,1.0,0.9,0.0,0.7,0.0,0.0,1.0,0.0,0.0,27419.038
996.0,0.0,0.0,176276.0,0.0,51.0,0.0,252.0,1.0,465.0,211.0,465.0,67584.0,4300032.0,65536.0,2415182.0,2476645.0,1.0,1220673.0,1.0,1035437.0,0.0,12800.0,1.0,0.637,0.0,368.4,232.1,450.0,2589.0,13.2,58.7,1.0,22.8,45.0,26.1,54.1,46.7,6.7,890.0,1.0,1.0,315.8,338.3,324.1,8.2,82.0,2.0,0.5,1.5,1.0,0.0,0.5,0.0,0.0,1.0,871.0,0.0,60704.668
271.0,0.0,0.0,116592.0,0.0,235.0,0.0,200.0,3.0,2776.0,126.0,274.0,76800.0,3415552.0,65536.0,2635964.0,1221441.0,1.0,549586.0,7.0,456657.0,421.0,517.0,2.0,0.658,0.089,186.9,187.6,5602.0,653.0,17.5,50.9,1.0,18.5,0.0,0.0,0.0,0.0,0.0,88.0,1.0,1.0,280.3,285.4,283.7,1.0,0.0,4.0,0.6,1.2,0.9,0.2,0.6,0.0,0.0,1.0,271.0,0.0,41049.448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.0,1.0,465.0,308.0,465.0,67584.0,1192192.0,65536.0,555014.0,1070149.0,1.0,381059.0,1.0,440484.0,0.0,12800.0,1.0,11.112,0.0,2035.3,76.2,35.0,3615.0,17.1,951.6,1.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.8,0.7,0.0,0.8,0.0,0.0,1.0,0.0,0.0,3048.185
0.0,0.0,0.0,0.0,0.0,135.0,0.0,149.0,3.0,2776.0,126.0,274.0,76800.0,5838976.0,65536.0,2937045.0,1120117.0,1.0,551562.0,8.0,148167.0,689.0,517.0,2.0,0.352,0.073,49.0,69.2,10090.0,727.0,11.4,27.5,1.0,19.1,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.7,0.5,0.2,0.3,0.0,0.0,1.0,0.0,0.0,87085.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,3.0,2776.0,126.0,274.0,76800.0,4750080.0,65536.0,3565029.0,1249201.0,1.0,615263.0,8.0,193314.0,596.0,517.0,2.0,0.379,0.072,52.0,66.3,9405.0,904.0,13.9,36.8,1.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.5,0.4,0.1,0.4,0.0,0.0,1.0,0.0,0.0,65278.634
382.0,0.0,0.0,145740.0,0.0,0.0,0.0,458.0,1.0,465.0,280.0,465.0,67584.0,5944704.0,65536.0,2754687.0,1818281.0,1.0,958071.0,1.0,1056986.0,0.0,12800.0,1.0,1.213,0.0,358.1,223.9,343.0,3224.0,16.4,173.7,1.0,18.0,1.0,28.4,39.5,35.3,3.2,278.0,1.0,1.0,470.4,490.0,479.8,6.0,104.0,2.0,0.4,0.4,0.4,0.0,0.4,0.0,0.0,1.0,277.0,0.0,31977.918
0.0,0.0,0.0,0.0,0.0,118.0,0.0,199.0,3.0,2776.0,126.0,274.0,76800.0,2474752.0,65536.0,1832899.0,1100685.0,1.0,550614.0,8.0,262481.0,504.0,517.0,2.0,0.461,0.067,51.7,95.7,7854.0,841.0,9.3,52.4,1.0,18.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.9,0.6,0.2,0.4,0.0,0.0,1.0,0.0,0.0,48079.473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,1.0,465.0,308.0,465.0,67584.0,7215744.0,65536.0,5888441.0,2500452.0,1.0,1246438.0,1.0,1551533.0,0.0,12800.0,1.0,1.479,0.0,941.1,271.7,190.0,3582.0,22.1,482.6,1.0,26.9,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.9,0.7,0.0,0.9,0.0,0.0,1.0,0.0,0.0,16766.293
0.0,0.0,0.0,0.0,0.0,31.0,0.0,477.0,1.0,465.0,219.0,465.0,67584.0,6490880.0,65536.0,4190039.0,1632137.0,1.0,954081.0,1.0,939098.0,0.0,12800.0,1.0,0.379,0.0,390.4,312.2,586.0,3590.0,11.7,60.2,1.0,17.4,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.8,1.2,0.0,0.5,0.0,0.0,1.0,0.0,0.0,87921.705
0.0,0.0,0.0,0.0,0.0,135.0,0.0,228.0,3.0,2776.0,126.0,274.0,76800.0,3382144.0,65536.0,2552465.0,1160369.0,1.0,541952.0,8.0,261570.0,686.0,517.0,2.0,0.444,0.099,68.5,93.6,7730.0,762.0,15.7,54.4,1.0,38.2,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5,1.1,0.7,0.3,1.1,0.0,0.0,1.0,0.0,0.0,33042.272
0.0,0.0,0.0,0.0,0.0,16.0,0.0,252.0,1.0,465.0,308.0,465.0,67584.0,4020864.0,65536.0,2052448.0,2398465.0,1.0,1168679.0,1.0,788193.0,0.0,12800.0,1.0,0.568,0.0,350.1,142.9,492.0,3598.0,15.5,68.5,1.0,20.9,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68150.555
937.0,0.0,0.0,30536.0,0.0,385.0,0.0,560.0,1.0,465.0,308.0,465.0,67584.0,7618560.0,65536.0,4330109.0,2301305.0,1.0,927049.0,1.0,930629.0,0.0,12800.0,1.0,1.039,0.0,200.0,192.8,368.0,2653.0,18.5,163.1,1.0,18.5,10.0,98.3,99.1,98.7,0.3,930.0,1.0,1.0,381.8,385.3,383.5,1.3,12.0,2.0,0.5,0.6,0.6,0.0,0.5,0.0,0.0,1.0,915.0,0.0,32817.372
0.0,0.0,0.0,0.0,0.0,239.0,0.0,203.0,3.0,2776.0,126.0,274.0,76800.0,3857024.0,65536.0,2904606.0,1090969.0,1.0,606252.0,7.0,139225.0,690.0,517.0,2.0,0.458,0.097,63.6,91.5,7705.0,848.0,24.5,36.0,1.0,25.7,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,1.4,1.1,0.2,0.8,0.0,0.0,1.0,0.0,0.0,63422.37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,1.0,465.0,308.0,465.0,67584.0,4327168.0,65536.0,3073252.0,2494237.0,1.0,1243120.0,1.0,1342407.0,0.0,12800.0,1.0,0.576,0.0,358.4,75.7,483.0,3605.0,21.1,160.7,1.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.7,0.6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,43960.853
0.0,0.0,0.0,0.0,0.0,24.0,0.0,335.0,3.0,1327.0,126.0,274.0,76800.0,4129280.0,65536.0,3256554.0,1188993.0,1.0,589026.0,6.0,327315.0,370.0,517.0,1.0,0.715,0.142,72.5,94.0,5122.0,880.0,12.5,109.3,1.0,27.4,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,1.3,0.8,0.3,0.7,0.0,0.0,1.0,0.0,0.0,21309.108
0.0,0.0,0.0,0.0,0.0,104.0,0.0,428.0,1.0,465.0,103.0,465.0,67584.0,3020160.0,65536.0,2856741.0,2488126.0,1.0,1265254.0,1.0,1518546.0,0.0,12251.0,1.0,0.622,0.0,409.4,56.3,441.0,3655.0,18.5,218.9,1.0,18.5,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7,0.8,0.8,0.0,0.8,0.0,0.0,1.0,0.0,0.0,39884.722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,3.0,2654.0,126.0,274.0,76800.0,2574592.0,65536.0,2224594.0,1159799.0,1.0,566756.0,8.0,202780.0,538.0,517.0,2.0,0.5,0.085,61.1,79.9,7042.0,871.0,19.0,57.0,1.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,1.3,0.9,0.3,0.6,0.0,0.0,1.0,0.0,0.0,41688.847
142.0,0.0,0.0,158232.0,0.0,4.0,0.0,1445.0,1.0,465.0,308.0,465.0,67584.0,1448960.0,65536.0,1403332.0,401133.0,1.0,157046.0,1.0,127311.0,0.0,14188.0,1.0,11.718,0.0,938.3,676.7,38.0,3446.0,25.0,257.2,1.0,25.0,10.0,29.6,354.8,84.2,67.0,84.0,4.0,2.0,354.6,1386.4,804.0,287.0,65.0,2.0,0.5,0.7,0.6,0.0,0.7,0.0,0.0,1.0,84.0,1.0,3319.039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,3.0,2776.0,126.0,274.0,76800.0,3593216.0,65536.0,2662816.0,1132609.0,1.0,561339.0,9.0,284285.0,577.0,517.0,2.0,0.402,0.075,57.0,69.9,8672.0,816.0,12.5,55.3,1.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.4,0.3,0.1,0.4,0.0,0.0,1.0,0.0,0.0,41950.219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,1.0,465.0,96.0,465.0,67584.0,7176704.0,65536.0,2456659.0,1261693.0,1.0,881320.0,1.0,962510.0,0.0,12800.0,1.0,1.414,0.0,241.4,240.8,282.0,3606.0,14.7,293.7,1.0,31.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.8,0.7,0.0,0.6,0.0,0.0,1.0,0.0,0.0,25351.316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,3.0,2776.0,126.0,274.0,76800.0,3116928.0,65536.0,2270032.0,1133997.0,1.0,557975.0,9.0,245256.0,831.0,517.0,2.0,0.4,0.101,70.5,97.7,8945.0,806.0,11.2,47.8,1.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,1.2,0.7,0.4,0.5,0.0,0.0,1.0,0.0,0.0,44806.205
0.0,0.0,0.0,0.0,0.0,59.0,0.0,188.0,3.0,2776.0,126.0,274.0,76800.0,8387200.0,65536.0,4739919.0,1215889.0,1.0,575819.0,8.0,200219.0,657.0,517.0,2.0,0.394,0.079,56.4,74.5,9001.0,856.0,16.7,35.3,1.0,18.9,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,1.3,1.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,74621.487
834.0,0.0,0.0,5552.0,0.0,65.0,0.0,280.0,1.0,465.0,308.0,465.0,67584.0,5011968.0,65536.0,3186362.0,2494237.0,1.0,1241699.0,1.0,1679316.0,0.0,12800.0,1.0,0.72,0.0,307.3,193.3,505.0,2735.0,21.4,76.6,1.0,22.3,3.0,72.6,72.6,72.5,0.0,866.0,1.0,1.0,347.2,351.9,349.5,2.7,1.0,2.0,0.3,0.6,0.4,0.0,0.6,0.0,0.0,1.0,829.0,0.0,53268.144
0.0,0.0,0.0,0.0,0.0,74.0,0.0,166.0,3.0,2776.0,126.0,274.0,76800.0,5608320.0,65536.0,3253906.0,1156205.0,1.0,505342.0,8.0,139618.0,669.0,517.0,2.0,0.358,0.071,55.7,68.3,9942.0,799.0,11.4,30.4,1.0,18.8,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.8,0.5,0.2,0.4,0.0,0.0,1.0,0.0,0.0,80615.181
0.0,0.0,0.0,0.0,0.0,64.0,0.0,697.0,1.0,465.0,308.0,465.0,67584.0,8388480.0,65536.0,7178604.0,2506004.0,1.0,1267572.0,1.0,1516954.0,0.0,12800.0,1.0,1.024,0.0,552.3,74.4,289.0,3573.0,18.3,364.3,1.0,26.7,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.4,0.4,0.0,0.4,0.0,0.0,1.0,0.0,0.0,25859.325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,1.0,465.0,308.0,465.0,67584.0,5436160.0,65536.0,4835332.0,2506004.0,1.0,1251145.0,1.0,1780649.0,0.0,12800.0,1.0,1.469,0.0,1491.6,69.3,156.0,3605.0,17.3,699.2,1.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.6,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.0,13630.111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,1.0,465.0,308.0,465.0,67584.0,3368448.0,65536.0,1920645.0,2151869.0,1.0,1151724.0,1.0,957043.0,0.0,12800.0,1.0,0.595,0.0,198.0,87.0,570.0,3606.0,12.1,117.3,1.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.9,0.7,0.0,0.5,0.0,0.0,1.0,0.0,0.0,60429.571
32.0,0.0,1.0,35217.0,1.0,0.0,0.0,445.0,3.0,2776.0,126.0,274.0,76800.0,1199744.0,65536.0,897340.0,303973.0,1.0,155184.0,5.0,37691.0,12.0,517.0,1.0,23.157,0.227,3044.1,5469.9,162.0,875.0,27.1,606.3,1.0,300.2,9.0,212.8,546.2,351.2,82.4,19.0,2.0,5.0,358.2,6007.8,1265.0,1187.5,11.0,4.0,0.2,1.6,0.7,0.6,1.6,0.0,0.0,2.0,19.0,0.0,1335.141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,1.0,465.0,308.0,465.0,67584.0,2293376.0,65536.0,2137929.0,2281873.0,1.0,1235875.0,1.0,1480081.0,0.0,12800.0,1.0,1.679,0.0,663.0,28.9,242.0,3606.0,18.2,442.2,1.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.3,1.2,0.0,1.2,0.0,0.0,1.0,0.0,0.0,21519.299
0.0,0.0,0.0,0.0,0.0,45.0,0.0,341.0,3.0,2776.0,126.0,274.0,76800.0,3723904.0,65536.0,2959284.0,1221441.0,1.0,592236.0,8.0,373882.0,522.0,517.0,2.0,0.702,0.114,75.6,109.3,5038.0,862.0,16.5,116.8,1.0,42.9,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7,2.1,1.6,0.6,1.7,0.0,0.0,1.0,0.0,0.0,23839.881
0.0,0.0,0.0,0.0,0.0,40.0,0.0,360.0,1.0,465.0,308.0,465.0,67584.0,3565824.0,65536.0,3013816.0,2491461.0,1.0,1236110.0,1.0,1518778.0,0.0,12800.0,1.0,0.52,0.0,385.3,28.6,494.0,3589.0,17.8,191.9,1.0,29.7,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.9,0.6,0.0,0.9,0.0,0.0,1.0,0.0,0.0,45202.685
427.0,0.0,0.0,17319.0,0.0,32.0,0.0,1361.0,3.0,2776.0,74.0,465.0,142336.0,8455296.0,262144.0,6816529.0,182347.0,2.0,65987.0,1808.0,65986.0,1699.0,14705.0,3.0,4.472,0.0,199.9,203.4,37721.0,3152.0,10.8,33.0,1.0,17.1,12.0,0.0,0.0,0.0,0.0,441.0,11.0,1.0,0.0,415.8,122.3,38.85,0.0,3.0,0.2,0.4,0.4,0.1,0.3,0.0,0.0,2.0,421.0,0.0,8915.618
0.0,0.0,0.0,0.0,0.0,18.0,0.0,634.0,3.0,1388.0,126.0,274.0,77824.0,4498048.0,65536.0,3494390.0,1077089.0,1.0,533854.0,5.0,361510.0,112.0,517.0,1.0,1.466,0.19,190.6,175.8,2522.0,761.0,18.9,243.0,1.0,47.4,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3,1.4,0.7,0.5,1.1,0.0,0.0,1.0,0.0,0.0,10059.223
0.0,0.0,0.0,0.0,0.0,4.0,0.0,186.0,11.0,2776.0,99.0,6.0,158720.0,8517248.0,262144.0,4265619.0,1052147.0,2.0,516696.0,2006.0,166966.0,1790.0,1034.0,7.0,0.384,0.239,155.1,103.8,27673.0,769.0,19.7,52.4,1.0,22.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.2,0.7,0.4,0.2,0.3,0.0,0.0,2.0,0.0,0.0,75321.501
0.0,0.0,0.0,0.0,0.0,140.0,0.0,243.0,1.0,465.0,308.0,465.0,67584.0,8388480.0,65536.0,5978104.0,2455373.0,1.0,1242052.0,1.0,1588439.0,0.0,12800.0,1.0,0.321,0.0,428.7,303.8,601.0,3520.0,14.4,70.3,1.0,19.8,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.4,1.1,0.0,0.8,0.0,0.0,1.0,0.0,0.0,90099.946
0.0,0.0,0.0,0.0,0.0,49.0,0.0,149.0,3.0,2776.0,76.0,274.0,76800.0,8387200.0,65536.0,3718944.0,1078477.0,1.0,534848.0,8.0,133503.0,656.0,517.0,2.0,0.304,0.064,44.4,59.0,11425.0,467.0,12.0,24.9,1.0,20.4,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6,1.0,0.9,0.2,0.6,0.0,0.0,1.0,0.0,0.0,102939.385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,1.0,465.0,135.0,465.0,67584.0,8388480.0,65536.0,5794112.0,1733789.0,1.0,942147.0,1.0,682294.0,0.0,12800.0,1.0,0.406,0.0,68.8,43.0,940.0,3607.0,13.4,55.9,1.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.6,0.5,0.0,0.6,0.0,0.0,1.0,0.0,0.0,87345.799
226.0,0.0,0.0,4164.0,0.0,173.0,0.0,683.0,3.0,2776.0,126.0,274.0,76800.0,5223808.0,65536.0,4227699.0,220693.0,1.0,82787.0,5.0,100768.0,77.0,517.0,2.0,2.737,0.058,183.9,198.1,1386.0,1272.0,15.2,64.9,1.0,29.0,3.0,0.0,0.0,0.0,0.0,289.0,3.0,1.0,260.9,308.9,286.8,24.2,0.0,4.0,0.3,0.5,0.4,0.0,0.4,0.0,0.0,1.0,214.0,0.0,10575.964
127.0,0.0,0.0,2776.0,0.0,0.0,0.0,952.0,1.0,465.0,308.0,465.0,67584.0,5786112.0,65536.0,5365057.0,2505341.0,1.0,1253322.0,1.0,1412685.0,0.0,12800.0,1.0,1.826,0.0,1017.8,234.3,162.0,2037.0,16.8,442.9,1.0,18.4,1560.0,0.0,0.9,0.4,0.0,6.0,0.0,1.0,490.5,490.6,490.5,0.0,2.0,2.0,0.6,1.1,0.9,0.0,0.6,0.0,0.0,1.0,4.0,1.0,14277.079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,1.0,465.0,308.0,465.0,67584.0,5081472.0,65536.0,4353654.0,2490073.0,1.0,1247814.0,1.0,1769466.0,0.0,12800.0,1.0,0.967,0.0,867.5,77.4,249.0,3605.0,13.9,445.8,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.6,0.6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,22028.841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1.0,465.0,308.0,465.0,67584.0,2565632.0,65536.0,2363796.0,2503953.0,1.0,1250212.0,1.0,1694640.0,0.0,12800.0,1.0,1.031,0.0,872.1,58.1,242.0,3605.0,14.3,425.0,1.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.5,0.4,0.0,0.3,0.0,0.0,1.0,0.0,0.0,21222.481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,3.0,1388.0,126.0,274.0,77824.0,957952.0,65536.0,730845.0,954945.0,1.0,529474.0,4.0,486370.0,52.0,517.0,1.0,1.818,0.095,105.1,104.5,2064.0,981.0,19.0,396.2,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3,0.5,0.5,0.1,0.5,0.0,0.0,1.0,0.0,0.0,9172.118
900.0,0.0,0.0,90220.0,0.0,16.0,0.0,1375.0,1.0,465.0,308.0,465.0,67584.0,7960832.0,65536.0,4940825.0,1454625.0,1.0,758561.0,1.0,808694.0,0.0,12800.0,1.0,3.052,0.0,506.9,88.5,130.0,2673.0,14.3,362.0,1.0,20.6,4.0,469.0,805.9,565.6,126.0,868.0,4.0,1.0,400.1,759.1,651.4,125.5,61.0,2.0,0.4,0.8,0.6,0.0,0.4,0.0,0.0,1.0,825.0,0.0,11262.493
1255.0,0.0,4.0,676739.0,4620.0,0.0,0.0,1030.0,14.0,1330.0,99.0,6.0,150528.0,6958080.0,262144.0,5778276.0,405339.0,2.0,92890.0,971.0,47339.0,1437.0,13317.0,3.0,45.657,5.097,1424.8,1650.5,1264.0,2291.0,26.1,345.1,1.0,333.8,71.0,22.0,474.7,309.5,112.0,957.0,35.0,3.0,322.1,3444.6,985.45,448.95,578.0,10.0,0.1,0.7,0.4,0.2,0.4,0.0,1.0,2.0,939.0,5.0,869.282
0.0,0.0,0.0,0.0,0.0,229.0,0.0,156.0,3.0,2776.0,126.0,274.0,76800.0,7506816.0,65536.0,3880029.0,985481.0,1.0,436920.0,10.0,151960.0,607.0,517.0,2.0,0.322,0.056,45.4,55.2,11109.0,613.0,9.4,29.4,1.0,10.2,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.5,0.3,0.1,0.5,0.0,0.0,1.0,0.0,0.0,86522.328
0.0,0.0,0.0,0.0,0.0,104.0,0.0,265.0,1.0,465.0,308.0,465.0,67584.0,8388480.0,65536.0,6602968.0,2485909.0,1.0,1213619.0,1.0,1528037.0,0.0,14188.0,1.0,0.36,0.0,388.9,210.7,609.0,3537.0,10.2,103.8,1.0,10.2,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.1,0.7,0.0,0.4,0.0,0.0,1.0,0.0,0.0,74635.03
0.0,0.0,0.0,0.0,0.0,136.0,0.0,163.0,3.0,2776.0,126.0,274.0,76800.0,4184320.0,65536.0,2920681.0,954945.0,1.0,487212.0,10.0,132056.0,690.0,517.0,2.0,0.332,0.067,52.4,64.9,10875.0,621.0,9.2,31.1,1.0,9.2,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,1.0,0.6,0.3,0.4,0.0,0.0,1.0,0.0,0.0,65491.615
0.0,0.0,0.0,0.0,0.0,142.0,0.0,229.0,3.0,2776.0,126.0,274.0,76800.0,4155008.0,65536.0,3062430.0,952169.0,1.0,453683.0,10.0,226861.0,589.0,517.0,2.0,0.44,0.075,62.3,74.2,8240.0,612.0,11.1,63.4,1.0,13.5,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.8,0.6,0.3,0.8,0.0,0.0,1.0,0.0,0.0,24614.568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,465.0,308.0,465.0,67584.0,8387200.0,65536.0,6592746.0,2503953.0,1.0,1228056.0,1.0,1610383.0,0.0,12800.0,1.0,0.406,0.0,354.8,65.0,600.0,3605.0,10.5,146.5,1.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.6,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,57560.253
0.0,0.0,0.0,0.0,0.0,176.0,0.0,226.0,3.0,2776.0,126.0,274.0,76800.0,8387200.0,65536.0,4758997.0,1100685.0,1.0,568119.0,9.0,204804.0,545.0,517.0,2.0,0.416,0.066,51.0,63.2,8739.0,704.0,11.8,44.9,1.0,14.9,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.4,0.5,0.4,0.1,0.4,0.0,0.0,1.0,0.0,0.0,43732.418
0.0,0.0,0.0,0.0,0.0,211.0,0.0,669.0,1.0,465.0,308.0,465.0,67584.0,8388480.0,65536.0,7545300.0,2507392.0,1.0,1243438.0,1.0,1651470.0,0.0,12800.0,1.0,0.925,0.0,625.3,233.7,296.0,3496.0,13.2,346.3,1.0,14.2,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.8,0.5,0.0,0.8,0.0,0.0,1.0,0.0,0.0,26078.472
